Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
282,Darrin Hancock,24,CHH,SF,63,7,13.3,1.8,3.4,.523,0.0,0.0,.333,1.8,3.3,.526,.526,0.7,1.2,.644,0.6,0.9,1.6,0.7,0.4,0.1,0.9,1.5,4.3,,hancoda01
283,Henry James,30,HOU,PF,7,0,8.3,1.4,3.4,.417,0.7,2.1,.333,0.7,1.3,.556,.521,0.7,0.7,1.000,0.4,0.4,0.9,0.3,0.0,0.0,0.6,1.9,4.3,,jameshe01
284,Rex Walters,25,2TM,SG,44,8,13.9,1.4,3.4,.412,0.5,1.5,.333,0.9,1.9,.476,.486,1.0,1.2,.808,0.3,1.0,1.3,2.4,0.6,0.1,0.9,1.2,4.2,,waltere01
284,Rex Walters,25,NJN,SG,11,0,7.9,1.1,3.0,.364,0.3,1.1,.250,0.8,1.9,.429,.409,0.5,0.5,1.000,0.2,0.5,0.6,1.0,0.3,0.0,0.6,0.4,3.0,,waltere01
284,Rex Walters,25,PHI,SG,33,8,15.8,1.5,3.5,.426,0.6,1.6,.352,0.9,1.8,.492,.509,1.1,1.4,.783,0.3,1.1,1.5,2.9,0.7,0.1,1.0,1.5,4.6,,waltere01
285,Anthony Bowie,32,ORL,SG,74,4,14.6,1.7,3.7,.471,0.2,0.4,.387,1.6,3.3,.481,.493,0.5,0.6,.870,0.5,1.1,1.7,1.4,0.5,0.1,0.7,1.5,4.2,,bowiean01
286,Brooks Thompson,25,ORL,PG,33,0,7.5,1.5,3.1,.466,0.8,1.9,.391,0.7,1.2,.590,.587,0.6,0.8,.704,0.1,0.6,0.7,0.9,0.4,0.0,0.7,1.1,4.2,,thompbr01
287,Melvin Booker,23,HOU,PG,11,0,11.9,1.5,4.5,.320,0.3,1.7,.158,1.2,2.8,.419,.350,0.8,1.0,.818,0.1,0.7,0.8,1.9,0.5,0.1,1.1,1.6,4.0,,bookeme01
288,Chris Carr,21,PHO,SG,60,10,9.8,1.5,3.6,.415,0.2,0.7,.262,1.3,2.9,.451,.440,0.8,1.0,.817,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0,,carrch01
289,Doc Rivers,34,SAS,PG,78,0,15.8,1.4,3.7,.372,0.6,1.8,.343,0.8,2.0,.399,.453,0.6,0.8,.750,0.4,1.4,1.8,1.6,0.9,0.3,0.7,2.2,4.0,,riverdo01
290,George Zídek,22,CHH,C,71,21,12.5,1.5,3.5,.423,0.0,0.0,,1.5,3.5,.423,.423,1.0,1.3,.763,1.0,1.6,2.6,0.2,0.1,0.1,0.5,2.4,4.0,,zidekge01
291,Pete Myers,32,2TM,SG,71,2,15.4,1.3,3.5,.368,0.2,0.8,.241,1.1,2.7,.407,.397,1.1,1.7,.656,0.5,1.5,2.0,2.0,0.5,0.2,1.1,1.9,3.9,,myerspe01
291,Pete Myers,32,MIA,SG,39,1,16.4,1.6,4.1,.388,0.3,1.1,.262,1.3,3.0,.432,.422,1.3,1.9,.645,0.5,1.3,1.9,2.5,0.4,0.3,1.4,1.9,4.7,,myerspe01
291,Pete Myers,32,CHH,SG,32,1,14.2,0.9,2.7,.333,0.1,0.5,.188,0.8,2.2,.366,.351,1.0,1.4,.674,0.4,1.7,2.1,1.5,0.6,0.2,0.8,1.8,2.9,,myerspe01
292,Mitchell Butler,25,WSB,SG,61,3,14.1,1.4,3.8,.384,0.2,1.0,.217,1.2,2.8,.444,.413,0.8,1.4,.578,0.5,1.5,1.9,1.1,0.7,0.2,1.1,1.7,3.9,,butlemi02
293,Vincenzo Esposito,26,TOR,PG,30,0,9.4,1.2,3.3,.360,0.4,1.9,.232,0.8,1.5,.523,.425,1.0,1.3,.795,0.1,0.4,0.5,0.8,0.2,0.0,1.3,0.9,3.9,,esposvi01
294,Reggie Jordan,28,ATL,PG,24,0,10.3,1.5,3.0,.507,0.0,0.0,,1.5,3.0,.507,.507,0.9,1.6,.579,1.0,1.2,2.2,1.2,0.5,0.3,0.8,1.3,3.9,,jordare01
295,Robert Parish,42,CHH,C,74,34,14.7,1.6,3.3,.498,0.0,0.0,,1.6,3.3,.498,.498,0.7,1.0,.704,1.2,2.9,4.1,0.4,0.3,0.7,0.7,1.1,3.9,,parisro01
296,Cherokee Parks,23,DAL,C,64,3,13.6,1.6,3.9,.409,0.1,0.4,.269,1.5,3.5,.425,.423,0.6,1.0,.661,1.0,2.3,3.4,0.5,0.4,0.5,0.5,1.6,3.9,,parksch02
297,Charlie Ward,25,NYK,PG,62,1,12.7,1.4,3.5,.399,0.5,1.6,.333,0.9,1.9,.454,.475,0.6,0.9,.685,0.5,1.2,1.6,2.1,0.9,0.1,1.3,1.6,3.9,,wardch01
298,Jon Barry,26,GSW,SG,68,0,10.5,1.3,2.7,.492,0.6,1.4,.473,0.7,1.4,.511,.611,0.5,0.5,.838,0.3,0.7,0.9,1.3,0.5,0.2,0.6,0.8,3.8,,barryjo01
299,Jud Buechler,27,CHI,SF,74,0,10.0,1.5,3.3,.463,0.5,1.2,.444,1.0,2.1,.474,.545,0.2,0.3,.636,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8,,buechju01
300,Matt Bullard,28,ATL,PF,46,0,10.0,1.4,3.5,.407,0.6,1.6,.361,0.9,2.0,.444,.488,0.3,0.4,.800,0.4,0.9,1.3,0.4,0.4,0.2,0.5,1.1,3.8,,bullama01
301,Greg Foster,27,UTA,C,73,2,11.0,1.5,3.3,.439,0.0,0.1,.125,1.5,3.2,.449,.441,0.8,1.0,.847,0.7,1.7,2.4,0.3,0.1,0.3,0.8,1.6,3.8,,fostegr01
302,George Lynch,25,LAL,SF,76,6,13.3,1.5,3.6,.430,0.1,0.2,.308,1.5,3.4,.436,.438,0.7,1.1,.663,1.1,1.7,2.8,0.7,0.6,0.1,0.5,1.4,3.8,,lynchge01
303,Don Reid,22,DET,PF,69,46,14.4,1.5,2.7,.567,0.0,0.0,,1.5,2.7,.567,.567,0.7,1.1,.662,1.1,1.8,2.9,0.2,0.7,0.6,0.6,2.9,3.8,,reiddo01
304,Trevor Wilson,27,PHI,PF,6,0,13.2,1.7,3.3,.500,0.0,0.0,,1.7,3.3,.500,.500,0.5,0.7,.750,1.2,1.2,2.3,0.7,0.5,0.0,0.2,1.5,3.8,,wilsotr01
305,Dontonio Wingfield,21,POR,SF,44,2,11.1,1.4,3.6,.382,0.4,1.4,.302,0.9,2.1,.436,.443,0.6,0.8,.765,1.0,1.3,2.4,0.6,0.5,0.1,0.7,1.7,3.8,,wingfdo01
306,Antonio Harvey,25,2TM,PF,55,15,14.9,1.5,4.1,.371,0.0,0.0,.000,1.5,4.0,.374,.371,0.7,1.5,.458,1.3,2.4,3.6,0.3,0.5,0.9,0.8,1.4,3.7,,harvean01
306,Antonio Harvey,25,VAN,PF,18,6,22.8,2.2,5.3,.411,0.0,0.1,.000,2.2,5.2,.419,.411,1.1,2.4,.465,1.5,3.7,5.2,0.5,0.8,1.2,1.0,2.1,5.4,,harvean01
306,Antonio Harvey,25,LAC,PF,37,9,11.1,1.2,3.5,.341,0.0,0.0,,1.2,3.5,.341,.341,0.5,1.1,.450,1.1,1.7,2.9,0.2,0.4,0.7,0.7,1.0,2.9,,harvean01
307,Travis Best,23,IND,PG,59,1,9.7,1.2,2.8,.423,0.1,0.4,.320,1.0,2.3,.442,.448,1.3,1.5,.833,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7,,besttr01
308,Duane Ferrell,30,IND,SF,54,6,10.9,1.5,3.1,.482,0.0,0.1,.000,1.5,2.9,.506,.482,0.8,1.1,.737,0.6,1.1,1.7,0.6,0.4,0.1,0.6,1.5,3.7,,ferredu01
309,Rich Manning,25,VAN,PF,29,0,10.7,1.7,3.9,.434,0.0,0.0,.000,1.7,3.9,.438,.434,0.3,0.5,.643,0.6,1.3,1.9,0.2,0.1,0.2,0.6,1.3,3.7,,manniri01
310,Eric Riley,25,MIN,C,25,10,12.4,1.4,3.0,.473,0.0,0.0,.000,1.4,2.9,.479,.473,0.9,1.1,.786,1.3,1.8,3.0,0.2,0.3,0.6,0.7,1.7,3.7,,rileyer01
311,Fred Roberts,35,LAL,C,33,1,9.6,1.5,2.9,.495,0.1,0.4,.286,1.3,2.5,.530,.515,0.7,0.8,.786,0.5,0.9,1.4,0.8,0.5,0.1,0.7,0.7,3.7,,roberfr01
312,David Wingate,32,SEA,SG,60,3,11.6,1.5,3.5,.415,0.3,0.6,.441,1.2,3.0,.410,.450,0.5,0.7,.780,0.3,0.7,0.9,1.0,0.3,0.1,0.7,1.1,3.7,,wingada01
313,Brad Lohaus,31,2TM,PF,55,8,10.9,1.3,3.2,.406,0.9,2.2,.418,0.4,1.0,.377,.551,0.1,0.1,.800,0.1,1.0,1.2,0.8,0.2,0.3,0.4,1.3,3.6,,lohaubr01
313,Brad Lohaus,31,SAS,PF,32,1,8.5,1.2,3.0,.406,0.8,2.0,.415,0.4,1.0,.387,.547,0.1,0.1,.667,0.2,0.9,1.0,0.5,0.1,0.2,0.3,1.1,3.3,,lohaubr01
313,Brad Lohaus,31,NYK,PF,23,7,14.1,1.4,3.4,.405,1.0,2.5,.421,0.3,1.0,.364,.557,0.1,0.1,1.000,0.1,1.3,1.3,1.2,0.3,0.4,0.5,1.6,3.9,,lohaubr01
314,Greg Ostertag,22,UTA,C,57,10,11.6,1.5,3.2,.473,0.0,0.0,,1.5,3.2,.473,.473,0.6,0.9,.667,1.0,2.1,3.1,0.1,0.1,1.1,0.4,1.6,3.6,,ostergr01
315,Bo Outlaw,24,LAC,PF,80,3,12.3,1.3,2.3,.575,0.0,0.0,.000,1.3,2.3,.585,.575,0.9,2.0,.444,1.1,1.4,2.5,0.6,0.6,1.1,0.6,1.6,3.6,DPOY-8,outlabo01
316,Dickey Simpkins,23,CHI,PF,60,12,11.4,1.3,2.7,.481,0.0,0.0,1.000,1.3,2.7,.478,.484,1.0,1.6,.629,1.1,1.5,2.6,0.6,0.2,0.1,0.9,1.3,3.6,,simpkdi01
317,Jeff Turner,33,ORL,PF,13,0,14.8,1.4,3.9,.353,0.7,2.1,.333,0.7,1.8,.375,.441,0.2,0.2,1.000,0.8,1.4,2.2,0.5,0.2,0.1,0.8,2.5,3.6,,turneje01
318,Haywoode Workman,30,IND,PG,77,4,15.1,1.3,3.4,.390,0.3,0.9,.324,1.0,2.4,.415,.434,0.7,0.9,.740,0.4,1.3,1.6,2.8,0.8,0.1,1.2,2.0,3.6,,workmha01
319,James Edwards,40,CHI,C,28,0,9.8,1.5,3.9,.373,0.0,0.0,,1.5,3.9,.373,.373,0.6,0.9,.615,0.5,0.9,1.4,0.4,0.0,0.3,0.8,2.2,3.5,,edwarja01
320,Kevin Pritchard,28,WSB,PG,2,0,11.0,1.0,1.5,.667,0.5,0.5,1.000,0.5,1.0,.500,.833,1.0,1.5,.667,0.0,1.0,1.0,3.5,1.0,0.0,0.0,1.5,3.5,,pritcke01
321,David Wood,31,3TM,PF,62,0,12.5,1.2,2.8,.431,0.3,1.0,.323,0.9,1.8,.491,.489,0.6,0.8,.760,0.8,1.7,2.5,0.5,0.3,0.2,0.4,2.4,3.4,,woodda01
321,David Wood,31,GSW,PF,21,0,4.6,0.3,0.7,.500,0.0,0.1,.333,0.3,0.5,.545,.536,0.3,0.4,.875,0.3,0.4,0.8,0.2,0.1,0.0,0.1,1.1,1.0,,woodda01
321,David Wood,31,PHO,PF,4,0,8.5,0.3,1.5,.167,0.0,0.0,,0.3,1.5,.167,.167,0.5,0.5,1.000,0.5,0.8,1.3,0.5,0.3,0.0,0.5,2.3,1.0,,woodda01
321,David Wood,31,DAL,PF,37,0,17.4,1.8,4.2,.435,0.5,1.6,.322,1.3,2.6,.505,.497,0.8,1.1,.725,1.1,2.5,3.6,0.7,0.4,0.2,0.5,3.2,4.9,,woodda01
322,Duane Causwell,27,SAC,C,73,26,14.3,1.2,3.0,.417,0.0,0.0,.000,1.2,2.9,.419,.417,1.0,1.3,.729,1.2,2.2,3.4,0.3,0.4,1.1,0.7,2.4,3.4,,causwdu01
323,Byron Houston,26,SAC,PF,25,0,11.0,1.3,2.6,.500,0.0,0.1,.333,1.2,2.4,.508,.508,0.8,1.0,.808,1.2,2.1,3.4,0.3,0.5,0.3,0.7,2.4,3.4,,houstby01
324,Randolph Keys,29,MIL,SF,69,1,11.8,1.3,3.0,.418,0.3,1.0,.310,0.9,2.0,.474,.471,0.5,0.6,.837,0.6,1.2,1.8,0.9,0.5,0.2,0.5,2.0,3.4,,keysra01
325,Dwayne Schintzius,27,IND,C,33,8,9.0,1.5,3.3,.445,0.0,0.0,,1.5,3.3,.445,.445,0.4,0.6,.619,0.7,1.7,2.4,0.4,0.3,0.4,0.6,1.6,3.4,,schindw01
326,Derek Strong,27,LAL,PF,63,0,11.8,1.1,2.7,.426,0.0,0.1,.111,1.1,2.5,.444,.429,1.1,1.3,.812,1.0,1.9,2.8,0.5,0.3,0.2,0.3,1.3,3.4,,stronde01
327,Anthony Bonner,27,ORL,PF,4,0,10.8,1.3,3.8,.333,0.0,0.0,,1.3,3.8,.333,.333,0.8,1.8,.429,1.5,3.3,4.8,1.0,0.8,0.0,0.8,2.8,3.3,,bonnean01
328,Mark Davis,22,MIN,SF,57,0,10.0,1.0,2.6,.369,0.1,0.2,.308,0.9,2.4,.375,.383,1.3,2.0,.638,1.0,1.2,2.2,0.8,0.7,0.4,1.2,1.6,3.3,,davisma02
329,Dell Demps,25,SAS,SG,16,0,5.4,1.2,2.1,.576,0.1,0.1,.500,1.1,1.9,.581,.591,0.9,1.1,.824,0.1,0.4,0.6,0.5,0.2,0.1,0.8,0.6,3.3,,dempsde01
330,Doug Overton,26,DEN,PG,55,0,11.0,1.2,3.2,.376,0.1,0.5,.308,1.1,2.8,.388,.399,0.7,1.0,.727,0.1,1.0,1.1,1.9,0.2,0.1,0.7,0.9,3.3,,overtdo01
331,Rafael Addison,31,CHH,SF,53,0,9.7,1.5,3.1,.467,0.0,0.2,.000,1.5,2.9,.494,.467,0.3,0.4,.773,0.5,1.2,1.7,0.6,0.2,0.2,0.5,1.4,3.2,,addisra01
332,Darrell Armstrong,27,ORL,PG,13,0,3.2,1.2,2.5,.500,0.5,0.9,.500,0.8,1.5,.500,.594,0.3,0.3,1.000,0.0,0.2,0.2,0.4,0.5,0.0,0.5,0.3,3.2,,armstda01
333,Corie Blount,27,LAL,PF,57,2,12.5,1.4,2.9,.473,0.0,0.0,.000,1.4,2.9,.479,.473,0.4,0.8,.568,1.2,1.8,3.0,0.7,0.4,0.6,0.8,1.9,3.2,,blounco01
334,Jason Caffey,22,CHI,PF,57,0,9.6,1.2,2.8,.438,0.0,0.0,.000,1.2,2.8,.441,.438,0.7,1.2,.588,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1.6,3.2,,caffeja01
335,Sherell Ford,23,SEA,SF,28,1,5.0,1.1,2.9,.375,0.1,0.9,.160,0.9,2.0,.473,.400,0.9,1.2,.765,0.4,0.4,0.9,0.2,0.3,0.0,0.2,1.0,3.2,,fordsh01
336,Mark Macon,26,DET,PG,23,0,12.5,1.3,2.9,.433,0.3,0.7,.467,1.0,2.3,.423,.485,0.4,0.5,.818,0.4,0.5,1.0,0.7,0.7,0.0,0.4,1.5,3.2,,maconma01
337,Harold Miner,24,CLE,SG,19,0,7.2,1.2,2.7,.442,0.1,0.5,.200,1.1,2.2,.500,.462,0.7,0.7,1.000,0.2,0.4,0.6,0.4,0.0,0.0,0.7,1.2,3.2,,minerha01
338,Danny Schayes,36,MIA,C,32,6,12.5,1.0,2.9,.340,0.0,0.0,,1.0,2.9,.340,.340,1.2,1.4,.804,0.9,1.9,2.8,0.3,0.3,0.5,0.7,1.9,3.2,,schayda01
339,Mark West,35,DET,C,47,21,14.5,1.3,2.7,.484,0.0,0.0,,1.3,2.7,.484,.484,0.6,1.0,.622,1.0,1.8,2.8,0.1,0.1,0.8,0.7,2.9,3.2,,westma01
340,Herb Williams,37,2TM,PF,44,2,13.0,1.4,3.5,.408,0.0,0.1,.250,1.4,3.4,.412,.411,0.3,0.5,.650,0.3,1.7,2.0,0.6,0.3,0.8,0.5,1.8,3.1,,willihe01
340,Herb Williams,37,TOR,C,1,0,31.0,3.0,8.0,.375,0.0,0.0,,3.0,8.0,.375,.375,0.0,0.0,,1.0,7.0,8.0,0.0,1.0,2.0,0.0,4.0,6.0,,willihe01
340,Herb Williams,37,NYK,PF,43,2,12.6,1.4,3.3,.410,0.0,0.1,.250,1.3,3.3,.414,.413,0.3,0.5,.650,0.3,1.6,1.9,0.6,0.3,0.7,0.5,1.7,3.1,,willihe01
341,Junior Burrough,23,BOS,PF,61,3,8.1,1.0,2.8,.376,0.0,0.0,,1.0,2.8,.376,.376,1.0,1.5,.656,0.7,1.0,1.8,0.2,0.2,0.2,0.7,1.2,3.1,,burroju01
342,Bobby Hurley,24,SAC,PG,72,22,14.7,0.9,3.2,.283,0.3,1.1,.289,0.6,2.1,.279,.330,0.9,1.2,.800,0.2,0.9,1.0,3.0,0.4,0.0,1.2,1.7,3.1,,hurlebo01
343,Clifford Rozier,23,GSW,C,59,1,12.3,1.3,2.3,.585,0.0,0.0,.000,1.3,2.3,.594,.585,0.4,0.9,.473,1.2,1.7,2.9,0.4,0.3,0.5,0.7,2.3,3.1,,roziecl01
344,Scott Williams,27,PHI,PF,13,1,14.8,1.2,2.2,.517,0.0,0.2,.000,1.2,2.1,.556,.517,0.8,0.9,.833,1.0,2.5,3.5,0.4,0.5,0.5,0.6,2.1,3.1,,willisc01
345,Donnie Boyce,22,ATL,SG,8,0,5.1,1.1,2.9,.391,0.5,1.0,.500,0.6,1.9,.333,.478,0.3,0.5,.500,0.6,0.6,1.3,0.4,0.4,0.1,0.8,0.3,3.0,,boycedo01
346,Tim Breaux,25,HOU,SF,54,4,10.6,1.1,3.0,.366,0.3,0.9,.326,0.8,2.1,.383,.413,0.5,0.8,.622,0.4,0.7,1.1,0.4,0.2,0.1,0.6,0.8,3.0,,breauti01
347,Randolph Childress,23,POR,PG,28,0,8.9,0.9,2.8,.316,0.5,1.7,.277,0.4,1.1,.375,.399,0.8,1.0,.815,0.0,0.6,0.7,1.1,0.3,0.0,1.0,0.8,3.0,,childra01
348,John Crotty,26,CLE,PG,58,4,10.6,0.9,2.0,.447,0.1,0.5,.296,0.7,1.5,.494,.482,1.1,1.2,.861,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1.0,3.0,,crottjo01
349,Doug Edwards,25,VAN,PF,31,0,16.7,1.0,2.9,.352,0.0,0.1,.000,1.0,2.8,.368,.352,0.9,1.2,.763,1.1,1.7,2.8,1.3,0.3,0.6,0.9,1.6,3.0,,edwardo01
350,Jon Koncak,32,ORL,C,67,35,19.2,1.3,2.6,.480,0.0,0.1,.333,1.2,2.5,.488,.489,0.5,0.9,.561,0.9,3.1,4.1,0.8,0.4,0.7,0.6,3.4,3.0,,koncajo01
351,Bob McCann,31,WSB,PF,62,0,10.5,1.2,2.5,.497,0.0,0.0,.500,1.2,2.4,.497,.500,0.6,1.2,.473,0.7,1.6,2.3,0.4,0.3,0.2,0.7,1.9,3.0,,mccanbo01
352,Jamie Watson,23,UTA,SF,16,0,13.6,1.1,2.7,.419,0.2,0.4,.429,0.9,2.3,.417,.453,0.6,0.8,.692,0.3,1.4,1.7,1.5,0.5,0.1,1.1,1.9,3.0,,watsoja01
353,Robert Werdann,25,NJN,C,13,0,7.2,1.2,2.5,.500,0.0,0.0,,1.2,2.5,.500,.500,0.5,1.0,.538,0.4,1.4,1.8,0.2,0.4,0.2,0.5,1.3,3.0,,werdaro01
354,Lorenzo Williams,26,DAL,C,65,61,27.8,1.3,3.3,.407,0.0,0.0,.000,1.3,3.3,.408,.407,0.4,1.1,.343,3.6,4.4,8.0,1.3,0.7,1.9,1.2,3.5,3.0,,willilo01
355,Matt Fish,26,2TM,C,18,1,7.4,1.2,2.0,.583,0.0,0.0,,1.2,2.0,.583,.583,0.6,1.1,.526,0.6,0.6,1.2,0.4,0.2,0.4,0.2,1.1,2.9,,fishma01
355,Matt Fish,26,NYK,C,2,1,8.5,3.0,5.0,.600,0.0,0.0,,3.0,5.0,.600,.600,0.0,0.5,.000,1.5,0.0,1.5,0.5,0.0,0.5,0.0,1.5,6.0,,fishma01
355,Matt Fish,26,DEN,C,16,0,7.3,0.9,1.6,.577,0.0,0.0,,0.9,1.6,.577,.577,0.6,1.1,.556,0.4,0.7,1.1,0.4,0.2,0.4,0.2,1.0,2.5,,fishma01
356,Terrence Rencher,22,2TM,PG,36,1,11.3,0.9,2.8,.330,0.3,0.8,.310,0.7,2.0,.338,.375,0.9,1.3,.674,0.3,1.0,1.2,1.5,0.4,0.1,1.2,1.0,2.9,,renchte01
356,Terrence Rencher,22,MIA,PG,34,1,11.7,0.9,2.9,.323,0.3,0.9,.310,0.7,2.1,.329,.369,0.9,1.3,.698,0.3,1.0,1.2,1.6,0.5,0.0,1.2,1.1,3.0,,renchte01
356,Terrence Rencher,22,PHO,PG,2,0,4.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.5,1.5,.333,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.5,,renchte01
357,Mike Brown,32,PHI,C,9,1,18.0,1.0,1.8,.563,0.0,0.0,,1.0,1.8,.563,.563,0.9,1.9,.471,1.6,2.6,4.1,0.3,0.3,0.2,0.7,2.7,2.9,,brownmi01
358,Joe Kleine,34,PHO,C,56,9,11.8,1.3,3.0,.420,0.0,0.1,.286,1.2,2.9,.426,.426,0.4,0.4,.800,0.6,1.7,2.4,0.8,0.2,0.1,0.7,2.0,2.9,,kleinjo01
359,Jerry Reynolds,33,MIL,SF,19,0,10.1,1.1,2.8,.396,0.1,0.5,.100,1.1,2.3,.465,.406,0.7,1.1,.619,0.7,1.1,1.7,0.6,0.8,0.3,0.8,1.1,2.9,,reynoje01
360,Bryon Russell,25,UTA,SF,59,9,9.8,0.9,2.4,.394,0.2,0.7,.350,0.7,1.7,.412,.444,0.8,1.1,.716,0.5,1.1,1.5,0.5,0.5,0.1,0.6,1.1,2.9,,russebr01
361,Reggie Slater,25,3TM,PF,11,0,6.5,1.3,2.5,.519,0.0,0.0,,1.3,2.5,.519,.519,0.3,0.6,.429,0.4,1.0,1.4,0.2,0.2,0.3,0.8,1.0,2.8,,slatere01
361,Reggie Slater,25,POR,PF,4,0,5.0,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.0,0.0,,0.0,0.8,0.8,0.0,0.3,0.5,0.8,0.3,1.5,,slatere01
361,Reggie Slater,25,DEN,PF,4,0,6.5,1.5,2.8,.545,0.0,0.0,,1.5,2.8,.545,.545,0.5,1.3,.400,0.8,1.0,1.8,0.5,0.3,0.3,0.8,1.0,3.5,,slatere01
361,Reggie Slater,25,DAL,PF,3,0,8.7,1.7,3.7,.455,0.0,0.0,,1.7,3.7,.455,.455,0.3,0.7,.500,0.3,1.3,1.7,0.0,0.0,0.0,1.0,2.0,3.7,,slatere01
362,Cory Alexander,22,SAS,PG,60,0,9.3,1.1,2.6,.406,0.4,1.1,.394,0.6,1.5,.416,.490,0.3,0.4,.640,0.2,0.6,0.7,2.0,0.5,0.0,1.1,1.6,2.8,,alexaco01
363,John Amaechi,25,CLE,PF,28,3,12.8,1.0,2.5,.414,0.0,0.0,,1.0,2.5,.414,.414,0.7,1.2,.576,0.5,1.4,1.9,0.3,0.2,0.4,1.2,1.8,2.8,,amaecjo01
364,Yinka Dare,23,NJN,C,58,23,10.8,1.1,2.5,.438,0.0,0.0,,1.1,2.5,.438,.438,0.7,1.1,.613,1.0,2.2,3.1,0.0,0.1,0.7,1.2,2.0,2.8,,dareyi01
365,Antonio Lang,23,CLE,SF,41,0,9.0,1.0,1.9,.532,0.0,0.0,.000,1.0,1.8,.547,.532,0.8,1.1,.723,0.4,0.9,1.3,0.3,0.3,0.3,0.6,1.5,2.8,,langan02
366,Greg Grant,29,3TM,PG,31,2,17.0,1.1,3.2,.354,0.3,1.1,.235,0.9,2.1,.415,.394,0.2,0.2,.833,0.2,0.9,1.1,3.1,0.7,0.1,1.0,1.4,2.7,,grantgr01
366,Greg Grant,29,PHI,PG,11,2,25.5,1.6,4.4,.375,0.4,1.6,.222,1.3,2.7,.467,.417,0.5,0.5,.833,0.3,1.6,1.9,5.5,1.1,0.2,1.4,2.5,4.1,,grantgr01
366,Greg Grant,29,WSB,PG,10,0,13.8,1.1,2.8,.393,0.2,1.0,.200,0.9,1.8,.500,.429,0.0,0.0,,0.1,0.5,0.6,2.3,0.8,0.0,1.0,0.8,2.4,,grantgr01
366,Greg Grant,29,DEN,PG,10,0,10.9,0.6,2.3,.261,0.2,0.6,.333,0.4,1.7,.235,.304,0.0,0.0,,0.3,0.4,0.7,1.4,0.2,0.0,0.5,0.7,1.4,,grantgr01
367,Randy Brown,27,CHI,PG,68,0,9.9,1.1,2.8,.406,0.0,0.2,.091,1.1,2.7,.425,.409,0.4,0.7,.609,0.3,0.7,1.0,1.1,0.8,0.2,0.5,1.3,2.7,,brownra02
368,Pete Chilcutt,27,HOU,PF,74,0,8.8,1.0,2.4,.408,0.5,1.3,.378,0.5,1.1,.444,.511,0.2,0.4,.654,0.7,1.4,2.1,0.4,0.3,0.2,0.3,0.9,2.7,,chilcpe01
369,Andrew DeClercq,22,GSW,C,22,1,9.2,1.1,2.3,.480,0.0,0.0,.000,1.1,2.2,.490,.480,0.5,0.9,.579,0.8,1.0,1.8,0.4,0.3,0.2,0.2,1.4,2.7,,declean01
370,Eric Snow,22,SEA,PG,43,1,9.0,1.0,2.3,.420,0.0,0.2,.200,0.9,2.1,.444,.430,0.7,1.1,.592,0.2,0.8,1.0,1.7,0.7,0.0,0.9,1.2,2.7,,snower01
371,Jerome Allen,23,MIN,SG,41,0,8.8,0.9,2.6,.343,0.2,0.8,.303,0.6,1.8,.361,.390,0.6,0.9,.722,0.1,0.5,0.6,1.2,0.5,0.1,0.8,1.0,2.6,,allenje01
372,Howard Nathan,24,ATL,PG,5,0,3.0,1.0,1.8,.556,0.0,0.2,.000,1.0,1.6,.625,.556,0.6,0.8,.750,0.0,0.0,0.0,0.4,0.6,0.0,1.6,0.4,2.6,,nathaho01
373,Marques Bragg,25,MIN,PF,53,0,7.0,1.0,2.3,.450,0.0,0.0,,1.0,2.3,.450,.450,0.4,0.8,.561,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5,,braggma01
374,Stacey King,29,MIA,PF,15,0,10.4,1.1,2.4,.472,0.0,0.0,,1.1,2.4,.472,.472,0.3,0.5,.500,0.6,0.9,1.5,0.1,0.5,0.1,1.2,2.6,2.5,,kingst01
375,Clint McDaniel,23,SAC,SG,12,0,5.9,0.7,1.9,.348,0.2,0.5,.333,0.5,1.4,.353,.391,1.0,1.3,.750,0.3,0.6,0.8,0.6,0.4,0.0,0.2,0.8,2.5,,mcdancl01
376,Steve Bardo,27,DET,SG,9,0,13.7,1.0,2.6,.391,0.0,0.4,.000,1.0,2.1,.474,.391,0.4,0.7,.667,0.2,2.2,2.4,1.7,0.4,0.1,0.6,1.9,2.4,,bardost01
377,Eric Leckner,29,DET,C,18,8,8.6,1.0,1.6,.621,0.0,0.0,,1.0,1.6,.621,.621,0.4,0.7,.615,0.4,1.4,1.9,0.1,0.1,0.2,0.6,1.7,2.4,,leckner01
378,Rick Mahorn,37,NJN,C,50,0,9.0,0.9,2.4,.352,0.0,0.0,.000,0.9,2.4,.355,.352,0.7,0.9,.723,0.6,1.6,2.2,0.3,0.3,0.3,0.6,1.4,2.4,,mahorri01
