tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Indian Wells,Hard,Winner,Lesia Tsurenko,95,R,174,UKR,33.7,3,102,0,3,53,34,21,8,9,2,6
Indian Wells,Hard,Loser,Lin Zhu,33,R,173,CHN,29.1,3,102,0,2,86,56,27,13,10,9,16
Indian Wells,Hard,Winner,Evgeniya Rodina,427,R,170,RUS,34,3,101,0,4,70,55,37,6,10,4,6
Indian Wells,Hard,Loser,Alize Cornet,68,R,173,FRA,33.1,3,101,0,9,62,31,19,12,10,2,7
Miami,Hard,Winner,Petra Kvitova,12,L,183,CZE,33,3,102,5,0,68,52,41,12,10,1,2
Miami,Hard,Loser,Elena Rybakina,7,R,184,KAZ,23.7,3,102,12,3,72,39,31,16,10,5,8
Miami,Hard,Winner,Elena Rybakina,7,R,184,KAZ,23.7,3,111,11,6,82,44,30,15,11,6,11
Miami,Hard,Loser,Jessica Pegula,3,R,170,USA,29,3,111,1,2,84,51,28,11,11,9,15
Miami,Hard,Winner,Petra Kvitova,12,L,183,CZE,33,3,101,7,3,72,49,33,15,11,4,5
Miami,Hard,Loser,Sorana Cirstea,74,R,176,ROU,32.9,3,101,4,1,71,52,36,5,11,4,7
Miami,Hard,Winner,Elena Rybakina,7,R,184,KAZ,23.7,3,69,10,2,55,30,20,14,8,3,4
Miami,Hard,Loser,Martina Trevisan,24,L,160,ITA,29.3,3,69,0,2,45,29,14,5,7,4,9
Miami,Hard,Winner,Jessica Pegula,3,R,170,USA,29,3,156,1,7,109,62,37,21,15,10,17
Miami,Hard,Loser,Anastasia Potapova,26,R,175,RUS,21.9,3,156,1,7,120,72,42,20,16,6,14
Miami,Hard,Winner,Petra Kvitova,12,L,183,CZE,33,3,132,6,6,91,59,44,17,14,5,6
Miami,Hard,Loser,Ekaterina Alexandrova,18,R,175,RUS,28.3,3,132,7,7,96,58,41,20,14,7,9
Miami,Hard,Winner,Sorana Cirstea,74,R,176,ROU,32.9,3,85,7,2,55,27,23,13,10,3,5
Miami,Hard,Loser,Aryna Sabalenka,2,R,182,BLR,24.8,3,85,7,6,57,35,24,9,10,3,7
Miami,Hard,Winner,Martina Trevisan,24,L,160,ITA,29.3,3,90,1,0,72,50,29,14,9,7,9
Miami,Hard,Loser,Jelena Ostapenko,22,R,177,LAT,25.7,3,90,3,2,52,30,17,8,9,4,9
Miami,Hard,Winner,Elena Rybakina,7,R,184,KAZ,23.7,3,106,10,3,83,50,40,12,10,7,8
Miami,Hard,Loser,Elise Mertens,39,R,179,BEL,27.3,3,106,3,9,68,36,27,10,9,6,9
Miami,Hard,Winner,Jessica Pegula,3,R,170,USA,29,3,78,4,1,52,25,18,13,9,1,4
Miami,Hard,Loser,Magda Linette,19,R,171,POL,31,3,78,4,2,66,44,24,4,10,3,10
Miami,Hard,Winner,Anastasia Potapova,26,R,175,RUS,21.9,3,100,1,1,71,51,33,9,11,2,5
Miami,Hard,Loser,Qinwen Zheng,23,R,NA,CHN,20.4,3,100,9,2,65,35,25,14,11,1,5
Miami,Hard,Winner,Ekaterina Alexandrova,18,R,175,RUS,28.3,3,73,1,7,47,27,20,6,8,2,5
Miami,Hard,Loser,Bianca Andreescu,31,R,170,CAN,22.7,3,73,1,0,40,27,17,8,7,1,3
Miami,Hard,Winner,Petra Kvitova,12,L,183,CZE,33,3,121,5,7,93,60,46,14,12,7,8
Miami,Hard,Loser,Varvara Gracheva,54,R,NA,FRA,22.6,3,121,0,3,71,37,30,16,12,1,3
Miami,Hard,Winner,Sorana Cirstea,74,R,176,ROU,32.9,3,95,1,1,70,44,35,13,11,4,5
Miami,Hard,Loser,Marketa Vondrousova,103,L,173,CZE,23.7,3,95,2,3,62,30,21,20,11,1,3
Miami,Hard,Winner,Aryna Sabalenka,2,R,182,BLR,24.8,3,66,8,1,47,33,29,8,9,1,1
Miami,Hard,Loser,Barbora Krejcikova,13,R,178,CZE,27.2,3,66,4,5,50,27,18,10,8,1,4
Miami,Hard,Winner,Martina Trevisan,24,L,160,ITA,29.3,3,197,0,5,116,79,46,21,16,14,19
Miami,Hard,Loser,Claire Liu,59,R,170,USA,22.8,3,197,2,7,113,68,40,23,16,5,11
Miami,Hard,Winner,Jelena Ostapenko,22,R,177,LAT,25.7,3,141,6,10,107,64,44,19,14,10,14
Miami,Hard,Loser,Beatriz Haddad Maia,14,L,185,BRA,26.8,3,141,7,2,75,53,30,9,13,6,12
Miami,Hard,Winner,Elena Rybakina,7,R,184,KAZ,23.7,3,151,12,4,106,70,46,16,15,10,15
Miami,Hard,Loser,Paula Badosa,29,R,180,ESP,25.3,3,151,4,8,116,67,41,23,15,9,15
Miami,Hard,Winner,Elise Mertens,39,R,179,BEL,27.3,3,108,9,13,82,45,34,12,9,5,7
Miami,Hard,Loser,Petra Martic,41,R,181,CRO,32.1,3,108,2,5,53,23,12,14,10,3,8
Miami,Hard,Winner,Jessica Pegula,3,R,170,USA,29,3,87,3,1,63,36,28,18,9,2,2
Miami,Hard,Loser,Danielle Collins,30,R,178,USA,29.2,3,87,6,4,65,37,25,11,10,5,8
Miami,Hard,Winner,Magda Linette,19,R,171,POL,31,3,147,7,3,95,70,43,13,15,3,8
Miami,Hard,Loser,Victoria Azarenka,16,R,180,BLR,33.6,3,147,4,7,98,69,48,11,15,6,10
Miami,Hard,Winner,Qinwen Zheng,23,R,NA,CHN,20.4,3,187,18,6,102,62,48,18,16,6,9
Miami,Hard,Loser,Liudmila Samsonova,15,R,180,RUS,24.3,3,187,5,9,112,57,40,26,17,8,12
Miami,Hard,Winner,Anastasia Potapova,26,R,175,RUS,21.9,3,152,1,7,122,82,53,22,16,10,13
Miami,Hard,Loser,Coco Gauff,6,R,175,USA,19,3,152,5,4,105,59,39,19,16,6,12
Miami,Hard,Winner,Bianca Andreescu,31,R,170,CAN,22.7,3,93,7,1,56,39,27,11,10,0,1
Miami,Hard,Loser,Sofia Kenin,164,R,170,USA,24.3,3,93,1,3,54,29,21,12,10,0,3
Miami,Hard,Winner,Ekaterina Alexandrova,18,R,175,RUS,28.3,3,115,8,4,75,48,34,17,11,3,4
Miami,Hard,Loser,Belinda Bencic,9,R,175,SUI,26,3,115,4,7,79,41,29,17,10,7,9
Miami,Hard,Winner,Petra Kvitova,12,L,183,CZE,33,3,99,8,5,70,49,35,9,11,0,2
Miami,Hard,Loser,Donna Vekic,20,R,179,CRO,26.7,3,99,4,6,65,31,21,17,11,0,3
Miami,Hard,Winner,Varvara Gracheva,54,R,NA,FRA,22.6,3,70,1,1,44,31,25,8,8,1,2
Miami,Hard,Loser,Magdalena Frech,105,R,171,POL,25.2,3,70,0,1,51,30,10,11,7,3,8
Miami,Hard,Winner,Sorana Cirstea,74,R,176,ROU,32.9,3,91,4,1,53,39,26,9,10,2,4
Miami,Hard,Loser,Karolina Muchova,55,R,178,CZE,26.5,3,91,3,1,63,40,20,10,9,3,8
Miami,Hard,Winner,Marketa Vondrousova,103,L,173,CZE,23.7,3,52,4,3,46,31,23,6,8,4,6
Miami,Hard,Loser,Karolina Pliskova,17,R,184,CZE,30.9,3,52,2,5,37,26,8,3,7,2,8
Miami,Hard,Winner,Barbora Krejcikova,13,R,178,CZE,27.2,3,112,4,4,97,57,35,22,11,8,10
Miami,Hard,Loser,Madison Keys,21,R,178,USA,28,3,112,5,1,68,44,28,11,10,2,5
Miami,Hard,Winner,Aryna Sabalenka,2,R,182,BLR,24.8,3,67,4,0,44,30,25,9,8,0,0
Miami,Hard,Loser,Marie Bouzkova,36,R,180,CZE,24.6,3,67,1,1,45,31,16,5,7,7,11
Miami,Hard,Winner,Claire Liu,59,R,170,USA,22.8,3,78,4,4,60,38,32,10,10,0,0
Miami,Hard,Loser,Julia Grabher,94,R,170,AUT,26.7,3,78,1,5,51,32,26,7,9,2,4
Miami,Hard,Winner,Martina Trevisan,24,L,160,ITA,29.3,3,82,2,1,61,44,28,9,10,3,5
Miami,Hard,Loser,Nao Hibino,137,R,163,JPN,28.3,3,82,1,0,50,34,19,7,9,3,7
Miami,Hard,Winner,Jelena Ostapenko,22,R,177,LAT,25.7,3,98,3,8,70,29,26,17,10,6,8
Miami,Hard,Winner,Beatriz Haddad Maia,14,L,185,BRA,26.8,3,136,3,6,84,57,40,10,12,4,8
Miami,Hard,Loser,Tereza Martincova,113,R,178,CZE,28.4,3,136,5,0,75,54,34,9,12,7,11
Miami,Hard,Winner,Elena Rybakina,7,R,184,KAZ,23.7,3,135,14,7,101,55,42,21,16,2,6
Miami,Hard,Loser,Anna Kalinskaya,64,R,175,RUS,24.2,3,135,1,2,92,61,39,12,15,8,13
Miami,Hard,Winner,Paula Badosa,29,R,180,ESP,25.3,3,171,5,9,95,58,41,19,15,0,4
Miami,Hard,Loser,Laura Siegemund,114,R,168,GER,35,3,171,0,5,94,78,48,6,15,5,10
Miami,Hard,Winner,Petra Martic,41,R,181,CRO,32.1,3,96,5,1,50,28,19,18,9,1,1
Miami,Hard,Loser,Xiyu Wang,58,L,NA,CHN,21.9,3,96,0,9,66,37,26,10,9,5,8
Miami,Hard,Winner,Elise Mertens,39,R,179,BEL,27.3,3,126,3,4,77,45,33,16,13,4,7
Miami,Hard,Loser,Daria Kasatkina,8,R,170,RUS,25.8,3,126,0,2,79,60,35,7,13,2,8
Miami,Hard,Winner,Jessica Pegula,3,R,170,USA,29,3,65,2,1,41,32,22,7,8,2,3
Miami,Hard,Winner,Danielle Collins,30,R,178,USA,29.2,3,91,5,4,72,43,29,16,10,4,6
Miami,Hard,Loser,Viktoriya Tomova,96,R,170,BUL,28,3,91,3,2,67,41,25,10,10,2,6
Miami,Hard,Winner,Magda Linette,19,R,171,POL,31,3,85,10,2,63,45,35,6,10,3,5
Miami,Hard,Loser,Evgeniya Rodina,369,R,170,RUS,34.1,3,85,0,2,66,54,29,6,9,4,8
Miami,Hard,Winner,Victoria Azarenka,16,R,180,BLR,33.6,3,76,5,2,49,30,24,9,8,0,1
Miami,Hard,Loser,Camila Giorgi,44,R,168,ITA,31.2,3,76,1,4,47,32,15,7,8,6,11
Miami,Hard,Winner,Liudmila Samsonova,15,R,180,RUS,24.3,3,53,6,1,33,20,18,8,7,0,1
Miami,Hard,Loser,Viktorija Golubic,116,R,169,SUI,30.4,3,53,0,2,43,26,8,8,7,5,11
Miami,Hard,Winner,Qinwen Zheng,23,R,NA,CHN,20.4,3,123,4,6,76,34,26,21,11,8,10
Miami,Hard,Loser,Irina Camelia Begu,34,R,181,ROU,32.5,3,123,5,2,64,43,27,8,11,3,8
Miami,Hard,Winner,Anastasia Potapova,26,R,175,RUS,21.9,3,75,3,3,42,27,24,9,8,1,1
Miami,Hard,Loser,Marta Kostyuk,38,R,175,UKR,20.7,3,75,3,6,74,35,18,18,8,12,16
Miami,Hard,Winner,Coco Gauff,6,R,175,USA,19,3,72,6,3,57,34,25,10,10,1,4
Miami,Hard,Loser,Rebecca Marino,83,R,183,CAN,32.2,3,72,3,3,56,32,19,9,9,4,9
Miami,Hard,Winner,Bianca Andreescu,31,R,170,CAN,22.7,3,184,5,3,110,77,49,15,16,4,8
Miami,Hard,Loser,Maria Sakkari,10,R,172,GRE,27.6,3,184,4,6,114,66,43,20,15,7,12
Miami,Hard,Winner,Sofia Kenin,164,R,170,USA,24.3,3,87,4,1,64,48,30,9,10,3,5
Miami,Hard,Loser,Anhelina Kalinina,28,R,179,UKR,26.1,3,87,4,3,52,31,18,10,9,2,6
Miami,Hard,Winner,Ekaterina Alexandrova,18,R,175,RUS,28.3,3,136,11,5,90,46,36,28,16,0,1
Miami,Hard,Loser,Taylor Townsend,123,L,170,USA,26.9,3,136,14,2,96,66,45,16,15,6,8
Miami,Hard,Winner,Belinda Bencic,9,R,175,SUI,26,3,67,1,0,39,25,19,11,7,0,0
Miami,Hard,Loser,Leylah Fernandez,53,L,168,CAN,20.5,3,67,2,3,44,31,16,3,7,1,6
Miami,Hard,Winner,Petra Kvitova,12,L,183,CZE,33,3,67,5,4,47,27,20,11,7,1,2
Miami,Hard,Loser,Linda Noskova,51,R,NA,CZE,18.3,3,67,2,3,58,33,18,6,8,4,10
Miami,Hard,Winner,Donna Vekic,20,R,179,CRO,26.7,3,111,5,11,79,46,36,11,15,1,6
Miami,Hard,Loser,Madison Brengle,86,R,168,USA,32.9,3,111,1,5,91,62,34,13,14,4,10
Miami,Hard,Winner,Magdalena Frech,105,R,171,POL,25.2,3,120,3,4,67,45,28,16,12,1,3
Miami,Hard,Loser,Erika Andreeva,128,R,NA,RUS,18.7,3,120,0,3,85,52,31,14,12,11,17
Miami,Hard,Winner,Varvara Gracheva,54,R,NA,FRA,22.6,3,71,1,1,50,33,25,9,8,3,4
Miami,Hard,Loser,Ons Jabeur,5,R,167,TUN,28.5,3,71,1,1,44,25,13,6,8,1,6
Miami,Hard,Winner,Sorana Cirstea,74,R,176,ROU,32.9,3,77,3,0,60,42,29,9,9,7,8
Miami,Hard,Loser,Caroline Garcia,4,R,177,FRA,29.4,3,77,4,4,53,29,17,11,8,4,8
Miami,Hard,Winner,Karolina Muchova,55,R,178,CZE,26.5,3,86,7,3,57,41,29,9,9,2,3
Miami,Hard,Loser,Lin Zhu,40,R,173,CHN,29.1,3,86,4,1,54,40,22,8,9,2,6
Miami,Hard,Winner,Karolina Pliskova,17,R,184,CZE,30.9,3,84,2,5,65,38,28,12,9,7,9
Miami,Hard,Loser,Xin Yu Wang,61,R,182,CHN,21.4,3,84,3,5,60,35,19,10,9,6,11
Miami,Hard,Winner,Marketa Vondrousova,103,L,173,CZE,23.7,3,93,2,3,55,40,27,8,9,3,5
Miami,Hard,Loser,Veronika Kudermetova,11,R,175,RUS,25.9,3,93,1,0,61,34,18,12,9,5,10
Miami,Hard,Winner,Barbora Krejcikova,13,R,178,CZE,27.2,3,68,3,8,54,31,24,10,9,3,5
Miami,Hard,Loser,Aliaksandra Sasnovich,45,R,174,BLR,28.9,3,68,3,5,42,28,16,3,8,2,7
Miami,Hard,Winner,Madison Keys,21,R,178,USA,28,3,79,11,2,50,32,25,12,10,0,1
Miami,Hard,Winner,Marie Bouzkova,36,R,180,CZE,24.6,3,145,9,5,96,63,39,18,14,7,11
Miami,Hard,Loser,Anna Blinkova,63,R,179,RUS,24.5,3,145,4,9,81,50,39,9,14,5,10
Miami,Hard,Winner,Aryna Sabalenka,2,R,182,BLR,24.8,3,80,4,2,50,29,25,11,10,1,3
Miami,Hard,Loser,Shelby Rogers,42,R,175,USA,30.4,3,80,3,1,50,30,19,7,9,3,7
Miami,Hard,Winner,Claire Liu,59,R,170,USA,22.8,3,97,0,2,63,41,19,10,8,8,13
Miami,Hard,Loser,Katerina Siniakova,46,R,174,CZE,26.8,3,97,1,5,53,34,23,5,7,1,4
Miami,Hard,Winner,Nao Hibino,137,R,163,JPN,28.3,3,71,0,1,47,39,24,4,9,1,4
Miami,Hard,Loser,Danka Kovinic,68,R,169,MNE,28.3,3,71,4,7,55,31,14,9,9,0,6
Miami,Hard,Loser,Jasmine Paolini,71,R,160,ITA,27.2,3,142,3,2,94,70,42,14,15,7,12
Miami,Hard,Winner,Tereza Martincova,113,R,178,CZE,28.4,3,149,4,4,93,67,42,10,15,3,8
Miami,Hard,Loser,Tamara Korpatsch,87,R,170,GER,27.8,3,149,2,5,95,51,30,21,14,10,16
Miami,Hard,Winner,Anna Kalinskaya,64,R,175,RUS,24.2,3,87,1,1,53,27,21,14,9,1,2
Miami,Hard,Winner,Laura Siegemund,114,R,168,GER,35,3,96,0,4,60,46,37,6,10,2,2
Miami,Hard,Loser,Mayar Sherif,52,R,180,EGY,26.8,3,96,3,0,51,37,24,8,9,3,5
Miami,Hard,Winner,Xiyu Wang,58,L,NA,CHN,21.9,3,91,6,5,57,38,31,7,9,2,3
Miami,Hard,Winner,Elise Mertens,39,R,179,BEL,27.3,3,91,3,4,53,28,21,16,8,3,3
Miami,Hard,Loser,Alycia Parks,56,R,185,USA,22.2,3,91,3,6,60,36,21,9,9,5,9
Miami,Hard,Loser,Linda Fruhvirtova,50,R,NA,CZE,17.8,3,129,0,13,82,42,26,13,14,4,12
Miami,Hard,Winner,Viktoriya Tomova,96,R,170,BUL,28,3,88,3,1,59,36,27,12,10,2,4
Miami,Hard,Loser,Anna Karolina Schmiedlova,100,R,176,SVK,28.5,3,88,1,4,59,33,16,15,10,3,8
Miami,Hard,Winner,Evgeniya Rodina,369,R,170,RUS,34.1,3,72,0,0,53,36,25,9,10,0,3
Miami,Hard,Loser,Bernarda Pera,37,L,175,USA,28.2,3,72,3,3,55,32,18,9,9,2,7
Miami,Hard,Winner,Camila Giorgi,44,R,168,ITA,31.2,3,212,11,14,139,77,57,30,18,6,10
Miami,Hard,Loser,Kaia Kanepi,57,R,181,EST,37.7,3,212,19,7,131,75,56,27,18,6,10
Miami,Hard,Winner,Viktorija Golubic,116,R,169,SUI,30.4,3,95,0,3,70,50,34,8,10,2,5
Miami,Hard,Winner,Irina Camelia Begu,34,R,181,ROU,32.5,3,111,4,2,53,31,19,13,10,0,4
Miami,Hard,Winner,Marta Kostyuk,38,R,175,UKR,20.7,3,77,4,4,60,36,30,10,9,3,3
Miami,Hard,Loser,Elisabetta Cocciaretto,49,R,NA,ITA,22.1,3,77,0,3,54,34,15,13,8,1,4
Miami,Hard,Winner,Rebecca Marino,83,R,183,CAN,32.2,3,80,10,0,59,36,29,15,10,0,0
Miami,Hard,Loser,Yulia Putintseva,43,R,163,KAZ,28.1,3,80,0,2,70,54,33,9,10,8,10
Miami,Hard,Winner,Bianca Andreescu,31,R,170,CAN,22.7,3,153,7,0,95,61,41,22,13,11,12
Miami,Hard,Loser,Emma Raducanu,72,R,175,GBR,20.3,3,153,2,1,87,64,38,16,13,8,11
Miami,Hard,Winner,Sofia Kenin,164,R,170,USA,24.3,3,84,3,3,58,40,27,10,9,4,6
Miami,Hard,Loser,Storm Hunter,200,L,166,AUS,28.6,3,84,2,4,59,30,17,11,9,1,6
Miami,Hard,Winner,Taylor Townsend,123,L,170,USA,26.9,3,79,1,3,45,26,18,12,8,1,2
Miami,Hard,Loser,Anna Bondar,80,R,NA,HUN,25.8,3,79,0,2,58,33,20,7,8,3,8
Miami,Hard,Winner,Leylah Fernandez,53,L,168,CAN,20.5,3,88,3,3,66,38,22,13,10,3,7
Miami,Hard,Loser,Lesia Tsurenko,81,R,174,UKR,33.8,3,88,0,2,54,33,17,7,9,2,8
Miami,Hard,Winner,Linda Noskova,51,R,NA,CZE,18.3,3,68,3,3,51,32,24,11,10,1,3
Miami,Hard,Loser,Lucia Bronzetti,73,R,NA,ITA,24.2,3,68,4,2,45,22,15,10,9,1,5
Miami,Hard,Winner,Madison Brengle,86,R,168,USA,32.9,3,92,0,1,59,45,28,9,9,1,4
Miami,Hard,Winner,Erika Andreeva,128,R,NA,RUS,18.7,3,93,1,2,55,37,24,11,10,0,2
Miami,Hard,Loser,Ashlyn Krueger,155,R,185,USA,18.8,3,93,1,3,72,44,22,14,10,5,10
Miami,Hard,Winner,Varvara Gracheva,54,R,NA,FRA,22.6,3,86,2,1,62,45,34,5,10,2,4
Miami,Hard,Loser,Maryna Zanevska,78,R,175,BEL,29.5,3,86,2,1,47,32,16,7,9,1,6
Miami,Hard,Winner,Sorana Cirstea,74,R,176,ROU,32.9,3,121,2,1,70,42,31,16,10,1,2
Miami,Hard,Winner,Karolina Muchova,55,R,178,CZE,26.5,3,58,3,1,37,20,16,13,7,1,1
Miami,Hard,Loser,Jil Teichmann,32,L,170,SUI,25.6,3,58,1,1,38,17,6,9,7,2,7
Miami,Hard,Winner,Xin Yu Wang,61,R,182,CHN,21.4,3,139,2,7,72,48,36,10,13,0,2
Miami,Hard,Loser,Anna Lena Friedsam,98,R,NA,GER,29.1,3,139,10,4,120,83,52,17,14,14,18
Miami,Hard,Winner,Marketa Vondrousova,103,L,173,CZE,23.7,3,66,1,2,41,29,19,8,8,0,2
Miami,Hard,Loser,Tatjana Maria,65,R,172,GER,35.6,3,66,2,5,60,32,21,6,9,6,12
Miami,Hard,Winner,Aliaksandra Sasnovich,45,R,174,BLR,28.9,3,95,4,3,74,52,37,14,11,4,5
Miami,Hard,Loser,Dalma Galfi,79,U,NA,HUN,24.5,3,95,5,3,71,47,35,9,10,1,3
Miami,Hard,Loser,Ana Bogdan,60,R,171,ROU,30.3,3,120,5,1,74,38,28,22,14,0,3
Miami,Hard,Winner,Anna Blinkova,63,R,179,RUS,24.5,3,94,3,2,52,30,20,13,8,1,2
Miami,Hard,Loser,Jule Niemeier,67,R,178,GER,23.6,3,94,3,7,78,42,24,15,9,11,16
Miami,Hard,Winner,Shelby Rogers,42,R,175,USA,30.4,3,111,4,2,70,47,37,12,13,2,3
Miami,Hard,Loser,Sloane Stephens,47,R,170,USA,29.9,3,111,6,0,77,53,35,17,14,0,3
Bogota,Clay,Winner,Tatjana Maria,66,R,172,GER,35.6,3,123,6,5,91,54,36,20,14,2,5
Bogota,Clay,Loser,Peyton Stearns,116,R,NA,USA,21.4,3,123,1,1,79,57,38,12,13,6,9
Bogota,Clay,Winner,Peyton Stearns,116,R,NA,USA,21.4,3,134,5,2,86,62,36,11,13,6,11
Bogota,Clay,Loser,Kamilla Rakhimova,90,R,NA,RUS,21.5,3,134,6,9,98,51,30,16,12,4,11
Bogota,Clay,Winner,Tatjana Maria,66,R,172,GER,35.6,3,95,2,1,61,33,24,14,10,2,4
Bogota,Clay,Winner,Peyton Stearns,116,R,NA,USA,21.4,3,124,0,5,85,66,36,7,13,2,8
Bogota,Clay,Loser,Tamara Zidansek,110,R,168,SLO,25.2,3,124,0,2,88,69,36,7,12,6,13
Bogota,Clay,Winner,Kamilla Rakhimova,90,R,NA,RUS,21.5,3,134,2,7,61,26,15,14,11,0,6
Bogota,Clay,Loser,Sara Sorribes Tormo,106,R,176,ESP,26.4,3,134,0,12,94,57,25,15,11,12,20
Bogota,Clay,Loser,Laura Pigossi,101,R,164,BRA,28.6,3,93,4,4,54,37,18,5,9,3,9
Bogota,Clay,Winner,Tatjana Maria,66,R,172,GER,35.6,3,62,5,2,48,24,15,14,9,0,3
Bogota,Clay,Winner,Tamara Zidansek,110,R,168,SLO,25.2,3,134,1,5,97,72,41,11,12,10,15
Bogota,Clay,Winner,Peyton Stearns,116,R,NA,USA,21.4,3,89,2,6,76,53,34,7,8,10,13
Bogota,Clay,Loser,Elina Avanesyan,150,R,NA,RUS,20.5,3,89,4,4,62,32,17,10,9,9,16
Bogota,Clay,Winner,Kamilla Rakhimova,90,R,NA,RUS,21.5,3,140,1,3,83,46,34,24,14,2,3
Bogota,Clay,Winner,Sara Sorribes Tormo,106,R,176,ESP,26.4,3,107,1,5,60,35,24,10,10,4,8
Bogota,Clay,Loser,Emiliana Arango,242,R,NA,COL,22.3,3,107,0,4,61,44,19,7,9,4,10
Bogota,Clay,Winner,Laura Pigossi,101,R,164,BRA,28.6,3,196,1,2,109,75,46,20,17,4,8
Bogota,Clay,Winner,Tatjana Maria,66,R,172,GER,35.6,3,102,4,1,61,32,20,20,9,4,5
Bogota,Clay,Loser,Elise Mertens,29,R,179,BEL,27.3,3,163,4,19,88,44,28,19,14,3,8
Bogota,Clay,Winner,Tamara Zidansek,110,R,168,SLO,25.2,3,60,0,1,45,35,24,5,6,4,4
Bogota,Clay,Winner,Peyton Stearns,116,R,NA,USA,21.4,3,70,1,2,50,32,23,12,8,2,2
Bogota,Clay,Winner,Elina Avanesyan,150,R,NA,RUS,20.5,3,49,2,1,41,25,22,9,7,2,2
Bogota,Clay,Loser,Sara Errani,78,R,164,ITA,35.9,3,49,0,1,37,31,12,0,6,3,8
Bogota,Clay,Winner,Kamilla Rakhimova,90,R,NA,RUS,21.5,3,124,3,4,76,39,27,16,10,6,9
Bogota,Clay,Winner,Emiliana Arango,242,R,NA,COL,22.3,3,82,1,0,44,36,28,4,8,4,5
Bogota,Clay,Winner,Sara Sorribes Tormo,106,R,176,ESP,26.4,3,87,0,8,49,29,24,10,8,2,2
Bogota,Clay,Winner,Laura Pigossi,101,R,164,BRA,28.6,3,63,1,2,41,27,17,8,6,3,4
Bogota,Clay,Loser,Nuria Parrizas Diaz,80,R,167,ESP,31.7,3,107,1,4,58,35,15,10,9,4,10
Bogota,Clay,Loser,Nadia Podoroska,103,R,170,ARG,26.1,3,112,2,8,72,37,23,12,11,6,11
Bogota,Clay,Loser,Despina Papamichail,152,R,178,GRE,30.1,3,84,0,0,54,37,15,7,8,4,10
Bogota,Clay,Loser,Dayana Yastremska,134,R,175,UKR,22.8,3,155,7,13,119,65,43,24,15,10,15
Bogota,Clay,Winner,Tatjana Maria,66,R,172,GER,35.6,3,82,2,2,56,28,21,18,9,3,4
Charleston,Clay,Winner,Ons Jabeur,5,R,167,TUN,28.5,3,119,9,4,78,46,32,15,11,5,8
Charleston,Clay,Loser,Belinda Bencic,11,R,175,SUI,26,3,119,1,4,77,43,29,15,11,5,9
Charleston,Clay,Winner,Belinda Bencic,11,R,175,SUI,26,3,120,3,3,93,55,36,18,12,9,12
Charleston,Clay,Loser,Jessica Pegula,3,R,170,USA,29.1,3,120,3,2,68,39,26,13,12,2,6
Charleston,Clay,Winner,Ons Jabeur,5,R,167,TUN,28.5,3,107,5,4,87,51,33,15,12,9,14
Charleston,Clay,Loser,Daria Kasatkina,8,R,170,RUS,25.9,3,107,0,3,84,66,31,7,12,6,13
Charleston,Clay,Winner,Jessica Pegula,3,R,170,USA,29.1,3,101,1,3,68,44,35,11,11,0,1
Charleston,Clay,Loser,Paula Badosa,33,R,180,ESP,25.3,3,101,3,5,73,47,27,15,10,1,3
Charleston,Clay,Winner,Belinda Bencic,11,R,175,SUI,26,3,79,3,2,52,35,27,7,9,0,2
Charleston,Clay,Loser,Ekaterina Alexandrova,17,R,175,RUS,28.3,3,79,5,6,63,34,20,9,9,7,12
Charleston,Clay,Winner,Daria Kasatkina,8,R,170,RUS,25.9,3,153,0,4,104,84,51,4,15,6,13
Charleston,Clay,Loser,Madison Keys,22,R,178,USA,28.1,3,153,2,0,114,73,38,15,15,14,24
Charleston,Clay,Winner,Ons Jabeur,5,R,167,TUN,28.5,3,46,4,0,35,18,14,12,6,3,3
Charleston,Clay,Loser,Anna Kalinskaya,70,R,175,RUS,24.3,3,46,0,2,27,15,5,4,5,2,6
Charleston,Clay,Winner,Jessica Pegula,3,R,170,USA,29.1,3,150,4,1,99,51,34,24,16,6,12
Charleston,Clay,Loser,Irina Camelia Begu,37,R,181,ROU,32.6,3,150,4,8,92,64,36,12,16,5,12
Charleston,Clay,Winner,Paula Badosa,33,R,180,ESP,25.3,3,82,5,1,57,36,30,8,8,4,4
Charleston,Clay,Loser,Diana Shnaider,95,L,NA,RUS,19,3,82,1,1,52,38,21,6,8,6,10
Charleston,Clay,Winner,Belinda Bencic,11,R,175,SUI,26,3,163,4,4,84,51,40,16,15,3,6
Charleston,Clay,Loser,Shelby Rogers,44,R,175,USA,30.4,3,163,4,2,104,67,38,21,15,7,12
Charleston,Clay,Winner,Ekaterina Alexandrova,17,R,175,RUS,28.3,3,82,6,9,62,35,25,12,9,5,7
Charleston,Clay,Loser,Julia Grabher,89,R,170,AUT,26.7,3,82,0,7,64,31,22,10,9,5,10
Charleston,Clay,Winner,Madison Keys,22,R,178,USA,28.1,3,121,6,0,86,57,38,17,12,5,6
Charleston,Clay,Loser,Magda Linette,19,R,171,POL,31.1,3,121,0,0,90,64,38,12,12,7,11
Charleston,Clay,Winner,Daria Kasatkina,8,R,170,RUS,25.9,3,92,3,2,77,62,38,7,11,4,8
Charleston,Clay,Loser,Bernarda Pera,38,L,175,USA,28.3,3,92,1,6,67,43,24,9,10,4,9
