Date,Site,set,play_description,set_winner,losing_team_at_timeout,losing_team_win,home_before_timeout,visiting_before_timeout,winner_next_point,home_after_timeout,visiting_after_timeout,overall_set_number
2014-09-21,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout Boston College.,visiting,home,FALSE,9,12,home,10,12,996
2014-09-21,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout Harvard.,visiting,tied,FALSE,12,12,home,13,12,996
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",1,Timeout New Hampshire.,home,visiting,FALSE,14,13,home,15,13,997
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",1,Timeout New Hampshire.,home,visiting,FALSE,22,14,home,23,14,997
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",2,Timeout New Hampshire.,visiting,visiting,TRUE,17,15,visiting,17,16,998
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",2,Timeout Harvard.,visiting,home,FALSE,18,20,home,19,20,998
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",2,Timeout Harvard.,visiting,home,FALSE,22,23,visiting,22,24,998
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",3,Timeout New Hampshire.,home,visiting,FALSE,18,16,visiting,18,17,999
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",3,Timeout Harvard.,home,home,TRUE,18,19,visiting,18,20,999
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",3,Timeout New Hampshire.,home,visiting,FALSE,22,20,home,23,20,999
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",4,Timeout New Hampshire.,home,visiting,FALSE,5,1,home,6,1,1000
2014-09-24,"Durham, N.H. (Lundholm Gymnasium)

",4,Timeout New Hampshire.,home,visiting,FALSE,20,13,visiting,20,14,1000
2014-09-27,"Hanover, N.H. (Leede Arena)

",1,Timeout Dartmouth.,visiting,tied,FALSE,15,15,visiting,15,16,1001
2014-09-27,"Hanover, N.H. (Leede Arena)

",1,Timeout Harvard.,visiting,home,FALSE,21,22,visiting,21,23,1001
2014-09-27,"Hanover, N.H. (Leede Arena)

",1,Timeout Harvard.,visiting,home,FALSE,21,24,home,22,24,1001
2014-09-27,"Hanover, N.H. (Leede Arena)

",1,Timeout Dartmouth.,visiting,home,FALSE,24,25,visiting,24,26,1001
2014-09-27,"Hanover, N.H. (Leede Arena)

",2,Timeout Harvard.,visiting,home,FALSE,8,11,visiting,8,12,1002
2014-09-27,"Hanover, N.H. (Leede Arena)

",2,Timeout Harvard.,visiting,home,FALSE,15,20,home,16,20,1002
2014-09-27,"Hanover, N.H. (Leede Arena)

",3,Timeout Harvard.,home,tied,FALSE,20,20,visiting,20,21,1003
2014-09-27,"Hanover, N.H. (Leede Arena)

",3,Timeout Harvard.,home,home,TRUE,21,23,home,22,23,1003
2014-09-27,"Hanover, N.H. (Leede Arena)

",3,Timeout Harvard.,home,tied,FALSE,23,23,visiting,23,24,1003
2014-09-27,"Hanover, N.H. (Leede Arena)

",3,Timeout Dartmouth.,home,visiting,FALSE,25,24,home,26,24,1003
2014-09-27,"Hanover, N.H. (Leede Arena)

",4,Timeout Harvard.,visiting,home,FALSE,14,15,visiting,14,16,1004
2014-09-27,"Hanover, N.H. (Leede Arena)

",4,Timeout Harvard.,visiting,home,FALSE,15,19,home,16,19,1004
2014-09-27,"Hanover, N.H. (Leede Arena)

",4,Timeout Dartmouth.,visiting,home,FALSE,22,23,visiting,22,24,1004
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Yale.,visiting,home,FALSE,11,14,visiting,11,15,1005
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Yale.,visiting,home,FALSE,13,19,home,14,19,1005
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,visiting,home,FALSE,18,21,home,19,21,1005
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Harvard.,home,visiting,FALSE,17,13,home,18,13,1006
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,visiting,visiting,TRUE,12,8,home,13,8,1007
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Yale.,visiting,tied,FALSE,16,16,home,17,16,1007
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,visiting,visiting,TRUE,22,20,visiting,22,21,1007
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Yale.,visiting,home,FALSE,22,23,visiting,22,24,1007
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",4,Timeout Yale.,home,home,TRUE,8,11,visiting,8,12,1008
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",4,Timeout Harvard.,home,home,TRUE,12,14,visiting,12,15,1008
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",4,Timeout Yale.,home,home,TRUE,12,17,home,13,17,1008
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",4,Timeout Harvard.,home,home,TRUE,19,21,home,20,21,1008
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout Harvard.,visiting,visiting,TRUE,8,7,visiting,8,8,1009
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout Yale.,visiting,home,FALSE,8,10,home,9,10,1009
2014-10-03,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout Yale.,visiting,home,FALSE,9,12,visiting,9,13,1009
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,home,visiting,FALSE,6,0,visiting,6,1,1010
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,home,visiting,FALSE,17,9,visiting,17,10,1010
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Harvard.,home,visiting,FALSE,17,15,visiting,17,16,1011
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Brown.,home,home,TRUE,21,22,home,22,22,1011
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Brown.,home,home,TRUE,22,24,home,23,24,1011
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Harvard.,home,tied,FALSE,24,24,home,25,24,1011
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Brown.,home,home,TRUE,8,11,visiting,8,12,1012
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,home,visiting,FALSE,19,17,visiting,19,18,1012
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Brown.,home,home,TRUE,19,21,home,20,21,1012
2014-10-04,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,home,visiting,FALSE,23,22,visiting,23,23,1012
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",1,Timeout Cornell.,home,visiting,FALSE,9,3,home,10,3,1013
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",1,Timeout Cornell.,home,visiting,FALSE,16,5,visiting,16,6,1013
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",2,Timeout Cornell.,home,visiting,FALSE,17,15,home,18,15,1014
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",2,Timeout Harvard.,home,home,TRUE,20,21,home,21,21,1014
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",2,Timeout Cornell.,home,visiting,FALSE,22,21,home,23,21,1014
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",3,Timeout Cornell.,home,visiting,FALSE,16,11,visiting,16,12,1015
2014-10-10,"Ithaca, N.Y. (Newman Arena)

",3,Timeout Cornell.,home,visiting,FALSE,20,14,visiting,20,15,1015
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",1,Timeout Harvard.,home,home,TRUE,3,8,visiting,3,9,1016
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",1,Timeout Harvard.,home,home,TRUE,20,22,home,21,22,1016
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",1,Timeout Columbia.,home,tied,FALSE,22,22,home,23,22,1016
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",1,Timeout Columbia.,home,visiting,FALSE,23,22,home,24,22,1016
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",2,Timeout Harvard.,visiting,home,FALSE,15,17,home,16,17,1017
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",2,Timeout Columbia.,visiting,visiting,TRUE,22,21,home,23,21,1017
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",2,Timeout Columbia.,visiting,visiting,TRUE,23,21,home,24,21,1017
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",2,Timeout Harvard.,visiting,tied,FALSE,24,24,home,25,24,1017
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",3,Timeout Columbia.,home,visiting,FALSE,22,17,home,23,17,1018
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",4,Timeout Columbia.,visiting,visiting,TRUE,6,2,visiting,6,3,1019
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",4,Timeout Harvard.,visiting,home,FALSE,11,12,visiting,11,13,1019
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",4,Timeout Harvard.,visiting,home,FALSE,14,19,visiting,14,20,1019
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",5,Timeout Columbia.,home,visiting,FALSE,4,1,home,5,1,1020
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",5,Timeout Harvard.,home,visiting,FALSE,11,9,home,12,9,1020
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",5,Timeout Columbia.,home,visiting,FALSE,13,9,visiting,13,10,1020
2014-10-11,"New York, N.Y. (Levien Gymnasium)

",5,Timeout Harvard.,home,visiting,FALSE,13,12,visiting,13,13,1020
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout PENN.,home,home,TRUE,0,5,home,1,5,1021
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout PENN.,home,home,TRUE,9,13,home,10,13,1021
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,home,visiting,FALSE,14,13,visiting,14,14,1021
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,home,visiting,FALSE,21,17,visiting,21,18,1021
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Harvard.,home,visiting,FALSE,14,11,visiting,14,12,1022
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Harvard.,home,visiting,FALSE,20,15,visiting,20,16,1022
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout PENN.,home,visiting,FALSE,21,19,home,22,19,1022
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout PENN.,visiting,home,FALSE,0,4,home,1,4,1023
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,visiting,tied,FALSE,10,10,visiting,10,11,1023
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout PENN.,visiting,home,FALSE,13,17,home,14,17,1023
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",4,Timeout PENN.,visiting,home,FALSE,2,7,visiting,2,8,1024
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",4,Timeout PENN.,visiting,home,FALSE,3,12,home,4,12,1024
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout PENN.,visiting,home,FALSE,3,6,visiting,3,7,1025
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout PENN.,visiting,home,FALSE,4,9,visiting,4,10,1025
2014-10-17,"Cambridge, Mass. (Malkin Athletic Cent)

",5,Timeout Harvard.,visiting,home,FALSE,9,13,home,10,13,1025
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Princeton.,visiting,home,FALSE,11,13,home,12,13,1026
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,visiting,visiting,TRUE,18,16,visiting,18,17,1026
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Princeton.,visiting,visiting,TRUE,21,20,visiting,21,21,1026
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Harvard.,visiting,visiting,TRUE,22,21,visiting,22,22,1026
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Princeton.,visiting,home,FALSE,3,9,home,4,9,1027
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Princeton.,visiting,home,FALSE,9,20,visiting,9,21,1027
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,visiting,visiting,TRUE,12,9,visiting,12,10,1028
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Princeton.,visiting,tied,FALSE,20,20,visiting,20,21,1028
2014-10-18,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Princeton.,visiting,home,FALSE,20,22,visiting,20,23,1028
2014-10-24,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Dartmouth.,visiting,home,FALSE,7,10,visiting,7,11,1029
2014-10-24,"Cambridge, Mass. (Malkin Athletic Cent)

",1,Timeout Dartmouth.,visiting,home,FALSE,7,13,visiting,7,14,1029
2014-10-24,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Dartmouth.,visiting,home,FALSE,13,16,visiting,13,17,1030
2014-10-24,"Cambridge, Mass. (Malkin Athletic Cent)

",2,Timeout Dartmouth.,visiting,home,FALSE,17,20,visiting,17,21,1030
2014-10-24,"Cambridge, Mass. (Malkin Athletic Cent)

",3,Timeout Harvard.,visiting,visiting,TRUE,10,8,visiting,10,9,1031
