"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score","largest_lead"
230821003,2003,2,2003-08-21,2003-08-21 20:00:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"home",71,TRUE,11,6,24,0,26,58,0,17,0,16,26,17,8,0,0,42.9,3,7,41,0,19,19,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,56,NA
230821016,2003,2,2003-08-21,2003-08-21 20:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",65,TRUE,15,6,21,0,24,57,0,8,0,9,15,12,12,1,1,61.5,8,13,33,1,16,15,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",60,NA
230821016,2003,2,2003-08-21,2003-08-21 20:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",60,FALSE,16,8,20,0,25,62,0,19,0,6,7,11,8,0,1,28.6,4,14,31,1,15,15,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",65,NA
230820011,2003,2,2003-08-20,2003-08-20 22:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",69,TRUE,16,5,21,0,26,55,0,17,0,14,16,14,6,2,0,33.3,3,9,35,0,15,13,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",66,NA
230820011,2003,2,2003-08-20,2003-08-20 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",66,FALSE,14,2,13,0,26,60,0,18,0,9,14,11,6,1,0,71.4,5,7,24,0,11,10,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",69,NA
230820017,2003,2,2003-08-20,2003-08-20 20:30:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",70,FALSE,15,4,27,0,27,69,0,25,0,11,18,12,7,1,0,26.3,5,19,39,0,12,11,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,78,NA
230820017,2003,2,2003-08-20,2003-08-20 20:30:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",78,TRUE,14,2,25,0,28,72,0,17,0,18,20,11,7,1,0,28.6,4,14,36,0,11,10,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",70,NA
230820001,2003,2,2003-08-20,2003-08-20 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",50,FALSE,6,3,14,0,16,46,0,17,0,17,23,8,10,0,0,7.7,1,13,22,0,20,20,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",80,NA
230820001,2003,2,2003-08-20,2003-08-20 19:00:00,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","home",80,TRUE,18,3,16,0,29,58,0,15,0,14,18,13,15,1,0,44.4,8,18,29,0,13,12,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",50,NA
230819004,2003,2,2003-08-19,2003-08-19 20:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",47,FALSE,14,5,30,0,20,57,0,18,0,4,10,10,5,0,0,20,3,15,40,0,16,16,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",52,NA
230819004,2003,2,2003-08-19,2003-08-19 20:00:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","home",52,TRUE,5,3,22,0,18,58,0,10,0,15,17,10,11,1,0,14.3,1,7,32,0,11,10,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",47,NA
230819002,2003,2,2003-08-19,2003-08-19 19:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",52,FALSE,10,4,24,0,19,57,0,19,0,13,14,9,7,0,0,11.1,1,9,33,0,17,17,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,69,NA
230819002,2003,2,2003-08-19,2003-08-19 19:00:00,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,"home",69,TRUE,16,3,26,0,25,63,0,18,0,18,22,9,10,0,0,12.5,1,8,35,0,8,8,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",52,NA
230816011,2003,2,2003-08-16,2003-08-16 22:00:00,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","away",65,TRUE,20,4,24,0,24,60,0,18,0,11,18,9,10,2,0,42.9,6,14,33,0,12,10,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",61,NA
230816011,2003,2,2003-08-16,2003-08-16 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",61,FALSE,17,6,21,0,24,62,0,19,0,8,12,14,6,0,0,50,5,10,35,0,15,15,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",65,NA
230816017,2003,2,2003-08-16,2003-08-16 20:30:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",73,TRUE,19,2,23,0,27,66,0,21,0,15,21,16,5,1,0,33.3,4,12,39,0,13,12,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,64,NA
230816017,2003,2,2003-08-16,2003-08-16 20:30:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",64,FALSE,9,7,18,0,23,57,0,24,0,17,21,7,6,1,0,12.5,1,8,25,0,14,13,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",73,NA
230816005,2003,2,2003-08-16,2003-08-16 20:00:00,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","away",63,FALSE,14,1,16,0,24,57,0,27,0,8,9,8,10,1,0,36.8,7,19,24,0,14,13,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",69,NA
230816005,2003,2,2003-08-16,2003-08-16 20:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",69,TRUE,18,7,21,0,21,54,0,16,0,24,28,14,9,1,0,27.3,3,11,35,0,14,13,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",63,NA
230816004,2003,2,2003-08-16,2003-08-16 16:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",64,TRUE,17,6,28,0,25,58,0,20,0,10,16,10,6,3,0,36.4,4,11,38,0,9,6,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",63,NA
230816004,2003,2,2003-08-16,2003-08-16 16:00:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","home",63,FALSE,12,4,21,0,20,56,0,16,0,17,22,3,6,1,0,50,6,12,24,0,8,7,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",64,NA
230815011,2003,2,2003-08-15,2003-08-15 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",50,FALSE,8,4,18,0,19,61,0,23,0,8,10,14,8,0,0,36.4,4,11,32,0,16,16,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",64,NA
230815011,2003,2,2003-08-15,2003-08-15 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",64,TRUE,10,5,25,0,22,50,0,15,0,16,19,8,8,0,0,36.4,4,11,33,0,15,15,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",50,NA
230815013,2003,2,2003-08-15,2003-08-15 22:00:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"away",63,FALSE,15,5,27,0,25,66,0,22,0,11,17,15,8,0,1,14.3,2,14,42,1,24,24,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",75,NA
230815013,2003,2,2003-08-15,2003-08-15 22:00:00,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","home",75,TRUE,18,6,26,0,26,71,0,18,0,19,24,15,11,0,0,30.8,4,13,41,0,15,15,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,63,NA
230814008,2003,2,2003-08-14,2003-08-14 20:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",87,TRUE,22,5,20,0,32,69,0,22,0,18,23,11,14,0,0,29.4,5,17,31,0,13,13,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",83,NA
230814008,2003,2,2003-08-14,2003-08-14 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",83,FALSE,21,1,21,0,28,57,0,21,0,16,21,7,5,0,0,52.4,11,21,28,0,21,21,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",87,NA
230814001,2003,2,2003-08-14,2003-08-14 19:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","away",76,TRUE,21,1,17,0,30,61,0,23,0,12,14,8,6,1,1,28.6,4,14,25,1,12,11,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",69,NA
230814001,2003,2,2003-08-14,2003-08-14 19:00:00,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","home",69,FALSE,13,2,16,0,24,53,0,19,0,14,22,11,8,0,1,43.8,7,16,27,1,16,16,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",76,NA
230813011,2003,2,2003-08-13,2003-08-13 22:00:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"away",78,TRUE,15,3,20,0,30,57,0,15,0,13,22,12,4,0,0,55.6,5,9,32,0,22,22,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",76,NA
230813011,2003,2,2003-08-13,2003-08-13 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",76,FALSE,16,5,14,0,28,69,0,22,0,13,14,13,11,0,0,35,7,20,27,0,11,11,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,78,NA
230812014,2003,2,2003-08-12,2003-08-12 22:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",87,TRUE,10,5,21,0,27,59,0,21,0,30,35,9,7,1,0,37.5,3,8,30,0,8,7,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",77,NA
230812014,2003,2,2003-08-12,2003-08-12 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","home",77,FALSE,14,5,21,0,24,64,0,24,0,25,28,15,4,1,0,36.4,4,11,36,0,10,9,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,87,NA
230812005,2003,2,2003-08-12,2003-08-12 20:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","away",84,TRUE,16,8,16,0,28,52,0,20,0,22,26,10,2,0,0,40,6,15,26,0,10,10,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",80,NA
230812005,2003,2,2003-08-12,2003-08-12 20:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",80,FALSE,25,0,11,0,31,68,0,20,0,12,15,13,6,1,0,30,6,20,24,0,7,6,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",84,NA
230812018,2003,2,2003-08-12,2003-08-12 19:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",74,TRUE,17,1,18,0,26,49,0,20,0,13,21,5,7,0,0,39.1,9,23,23,0,11,11,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",73,NA
230812018,2003,2,2003-08-12,2003-08-12 19:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","home",73,FALSE,19,0,17,0,27,56,0,18,0,11,17,9,7,0,0,40,8,20,26,0,9,9,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",74,NA
230810004,2003,2,2003-08-10,2003-08-10 20:30:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",46,FALSE,12,2,16,0,18,53,0,20,0,6,8,5,5,0,0,0,0,5,21,0,14,14,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",69,NA
230810004,2003,2,2003-08-10,2003-08-10 20:30:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","home",69,TRUE,13,5,26,0,23,51,0,14,0,20,24,8,13,0,0,37.5,3,8,34,0,15,15,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",46,NA
230810003,2003,2,2003-08-10,2003-08-10 19:30:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",87,FALSE,13,5,21,0,33,69,0,26,0,17,23,9,7,0,0,23.5,4,17,30,0,13,13,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,90,NA
230810003,2003,2,2003-08-10,2003-08-10 19:30:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"home",90,TRUE,19,1,24,0,29,63,0,20,0,22,32,9,9,0,0,62.5,10,16,33,0,17,17,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",87,NA
230810002,2003,2,2003-08-10,2003-08-10 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",67,FALSE,18,3,16,0,28,61,0,22,0,8,10,8,14,1,0,23.1,3,13,24,0,13,12,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,71,NA
230810002,2003,2,2003-08-10,2003-08-10 19:00:00,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,"home",71,TRUE,20,7,17,0,26,49,0,15,0,13,18,7,7,0,0,60,6,10,24,0,19,19,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",67,NA
230809013,2003,2,2003-08-09,2003-08-09 22:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",77,TRUE,15,3,23,0,22,44,0,30,0,30,45,6,7,0,0,25,3,12,29,0,17,17,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",73,NA
230809013,2003,2,2003-08-09,2003-08-09 22:00:00,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","home",73,FALSE,17,2,20,0,25,60,0,31,0,18,32,8,6,0,0,29.4,5,17,28,0,13,13,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",77,NA
230809017,2003,2,2003-08-09,2003-08-09 20:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",52,FALSE,6,2,18,0,16,56,0,14,0,18,24,11,8,0,0,12.5,2,16,29,0,14,14,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,69,NA
230809017,2003,2,2003-08-09,2003-08-09 20:30:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",69,TRUE,17,6,28,0,25,55,0,23,0,14,18,10,9,0,0,45.5,5,11,38,0,16,16,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",52,NA
230809005,2003,2,2003-08-09,2003-08-09 20:00:00,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,"away",66,TRUE,16,4,19,0,26,52,0,17,0,12,15,7,10,0,0,20,2,10,26,0,12,12,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",62,NA
230809005,2003,2,2003-08-09,2003-08-09 20:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",62,FALSE,20,5,17,0,23,56,0,16,0,9,14,7,10,0,0,46.7,7,15,24,0,12,12,2,"s:40~l:59~t:2","cleveland-rockers","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers",NA,NA,NA,66,NA
230809001,2003,2,2003-08-09,2003-08-09 16:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",68,FALSE,10,3,16,0,20,44,0,23,0,23,32,10,11,0,0,45.5,5,11,26,0,17,17,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",69,NA
230809001,2003,2,2003-08-09,2003-08-09 16:00:00,1,"s:40~l:59~t:1","charlotte-sting","Charlotte","Sting","CHA","Charlotte Sting","Sting",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","home",69,TRUE,19,3,17,0,25,53,0,26,0,14,19,10,9,0,0,33.3,5,15,27,0,17,17,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",68,NA
230808011,2003,2,2003-08-08,2003-08-08 22:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",67,TRUE,11,4,20,0,22,49,0,22,0,17,18,7,3,0,0,42.9,6,14,27,0,10,10,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",64,NA
