,name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
14785,14785,esp,desplomilandia,desplomilandia,tarde pero perfecto,0,47.5,2,-0.16490179498667
14786,14786,esp,desplomilandia,desplomilandia,vaya pieza,1,40.0,0,0.02641180567359614
14787,14787,esp,desplomilandia,desplomilandia,viejos y puretas,1,48.6,0,0.14712533062191585
14788,14788,esp,desplomilandia,desplomilandia,yogur de coco,0,44.0,1,-0.16107881069842375
14789,14789,esp,desplomilandia,desplomilandia,zulu master,0,50.66666666666666,0,0.012856977720389143
14790,14790,esp,desplomilandia,pozo de la mona,abrasiva,1,44.11764705882353,2,-0.04270355797038561
14791,14791,esp,desplomilandia,pozo de la mona,alacran,0,51.333333333333336,2,0.008593997246832588
14792,14792,esp,desplomilandia,pozo de la mona,amor al arte,-2,52.9,2,-0.005790157974670201
14793,14793,esp,desplomilandia,pozo de la mona,arquitectura moderna,0,49.5,2,-0.0418785148889938
14794,14794,esp,desplomilandia,pozo de la mona,beebee,1,46.1,2,-0.010124608163939453
14795,14795,esp,desplomilandia,pozo de la mona,braveheart,0,56.0,2,-0.04521144889283872
14796,14796,esp,desplomilandia,pozo de la mona,brioshe,0,37.66666666666666,1,-0.16557170480642378
14797,14797,esp,desplomilandia,pozo de la mona,buen amigo,2,35.72727272727273,0,-0.10505662193975435
14798,14798,esp,desplomilandia,pozo de la mona,calorin,0,31.0,2,-0.07347453424249362
14799,14799,esp,desplomilandia,pozo de la mona,cerebro de broca,-1,36.588235294117645,3,0.028692214403620776
14800,14800,esp,desplomilandia,pozo de la mona,deate de rollo,0,42.0,2,0.0146337241540769
14801,14801,esp,desplomilandia,pozo de la mona,entre higos,0,35.875,1,-0.08510823092411578
14802,14802,esp,desplomilandia,pozo de la mona,esa bavaresa,-1,39.45454545454545,0,-0.02624471012437505
14803,14803,esp,desplomilandia,pozo de la mona,fauna,1,38.05,1,-0.04866595408043724
14804,14804,esp,desplomilandia,pozo de la mona,fletan negro,-2,52.84615384615385,2,-0.038851728634076536
14805,14805,esp,desplomilandia,pozo de la mona,flora,2,36.0,1,-0.04267175681430549
14806,14806,esp,desplomilandia,pozo de la mona,gato de oro,0,51.0,2,-0.06812601727552733
14807,14807,esp,desplomilandia,pozo de la mona,hiracundia,0,57.0,2,-0.05273393851165741
14808,14808,esp,desplomilandia,pozo de la mona,kira la bulti,0,35.666666666666664,1,0.05661888819483694
14809,14809,esp,desplomilandia,pozo de la mona,laguna betiko,2,40.0,1,-0.05597312695454462
14810,14810,esp,desplomilandia,pozo de la mona,lola,0,53.0,2,-0.07347453424249362
14811,14811,esp,desplomilandia,pozo de la mona,malva loca,0,48.88235294117647,2,-0.06863422006091115
14812,14812,esp,desplomilandia,pozo de la mona,mindundi volador,0,40.0,2,0.3857222670996543
14813,14813,esp,desplomilandia,pozo de la mona,parecia tonta,-1,36.333333333333336,1,-0.0724751544406969
14814,14814,esp,desplomilandia,pozo de la mona,pina disfruta,1,55.25,2,-0.019857903915067886
14815,14815,esp,desplomilandia,pozo de la mona,poda higuera,-2,40.45454545454545,2,-0.030541520915689895
14816,14816,esp,desplomilandia,pozo de la mona,prosinecki,-1,58.285714285714285,0,-0.11801794838265092
14817,14817,esp,desplomilandia,pozo de la mona,puerco arana,0,33.333333333333336,1,0.14430767902420646
14818,14818,esp,desplomilandia,pozo de la mona,puto friend,1,44.5,1,-0.04521144889283872
14819,14819,esp,desplomilandia,pozo de la mona,ras cubano,0,37.75,3,-0.043135406321830626
14820,14820,esp,desplomilandia,pozo de la mona,siempre juli,-1,38.0,1,-0.04521144889283872
14821,14821,esp,desplomilandia,pozo de la mona,silicona beach,0,54.5,0,-0.16490179498667
14822,14822,esp,desplomilandia,pozo de la mona,subete a la higuera,-2,38.18181818181818,2,0.03528376237212696
14823,14823,esp,desplomilandia,pozo de la mona,tarantula,0,36.0,1,0.14879916326867085
14824,14824,esp,desplomilandia,pozo de la mona,vas de guais,0,57.0,2,-0.04521144889283872
14825,14825,esp,desplomilandia,triangulo,aljamar,0,53.4,2,-0.0573407276139535
14826,14826,esp,desplomilandia,triangulo,conexion pelirroja,0,61.5,2,-0.08949951724138293
14827,14827,esp,desplomilandia,triangulo,de copas,0,53.16666666666666,2,-0.020970976175459937
14828,14828,esp,desplomilandia,triangulo,decepcion,0,51.0,2,-0.04098641474988934
14829,14829,esp,desplomilandia,triangulo,estirpe pelleja,-1,49.142857142857146,2,-0.04337645793146434
14830,14830,esp,desplomilandia,triangulo,madre salvaje,-1,56.65,8,0.00983309819522514
14831,14831,esp,desplomilandia,triangulo,maligno catarro,1,45.888888888888886,2,-0.021607276520909612
14832,14832,esp,desplomilandia,triangulo,mar de ortigas,0,62.0,2,-0.027394820784025088
14833,14833,esp,desplomilandia,triangulo,mas que money,0,55.0,2,-0.08510823092411578
14834,14834,esp,desplomilandia,triangulo,no toques a tu madre,-1,63.6,0,-0.12246013077043211
14835,14835,esp,desplomilandia,triangulo,potencia triangular,0,51.4,3,-0.04842498978921166
14836,14836,esp,desplomilandia,triangulo,que tal mea tu padre,2,52.93023255813954,2,-0.027948881569228336
14837,14837,esp,desplomilandia,triangulo,reina mora,0,57.5,3,-0.1718478874221679
14838,14838,esp,desplomilandia,triangulo,triangulo,0,51.0,2,-0.07354746356945822
14839,14839,esp,diezma,diedro,enano patorro,0,38.66666666666666,2,0.0638798020802814
14840,14840,esp,dilar,chorreras,chica turquesa,0,64.0,7,0.3201247354171039
14841,14841,esp,dilar,chorreras,doctor bacterio,0,57.0,5,-0.056861134150681635
14842,14842,esp,echo valley,castillo lower,ac dc,0,40.0,1,-0.046988195326526476
14843,14843,esp,echo valley,castillo lower,anarki y birra fria,1,41.25,1,0.06823000906225817
14844,14844,esp,echo valley,castillo lower,anthrax,-1,35.75,1,-0.16247109514311467
14845,14845,esp,echo valley,castillo lower,buho,-1,36.2,2,0.0746004834104578
14846,14846,esp,echo valley,castillo lower,cervezas y porros,0,51.5,3,0.00426389151189148
14847,14847,esp,echo valley,castillo lower,darkness,0,36.5,1,-0.04278074904928341
14848,14848,esp,echo valley,castillo lower,edwars el colonialista,-1,39.16666666666666,2,-0.015288862369380912
14849,14849,esp,echo valley,castillo lower,everything but the girl,0,36.0,1,0.07447889720099252
14850,14850,esp,echo valley,castillo lower,maiane,0,38.0,2,0.07447889720099252
14851,14851,esp,echo valley,castillo lower,megadeath,0,40.0,1,-0.04338842401017224
14852,14852,esp,echo valley,castillo lower,mintxo,-1,35.333333333333336,3,-0.12235697033493376
14853,14853,esp,echo valley,castillo lower,morrisey,0,53.0,4,0.07447889720099252
14854,14854,esp,echo valley,castillo lower,new order,1,42.5,3,0.05734089090483362
14855,14855,esp,echo valley,castillo lower,paella,0,51.0,2,-0.0398073306694574
14856,14856,esp,echo valley,castillo lower,patas de pollo,0,42.0,2,0.02411405156806833
14857,14857,esp,echo valley,castillo lower,puchero de mauelo,-1,33.25,3,0.03740380611245521
14858,14858,esp,echo valley,castillo lower,salsika timbanki,1,52.25,2,-0.052685102371136355
14859,14859,esp,echo valley,castillo lower,teardrop x plodes,0,49.0,2,0.4535602833878785
14860,14860,esp,echo valley,playa,arandelon,-1,36.5,3,-0.04521144889283872
14861,14861,esp,echo valley,playa,clitoris salvaje,0,37.0,3,-0.09417396224335835
14862,14862,esp,echo valley,playa,diedro,0,33.0,2,0.0146337241540769
14863,14863,esp,echo valley,playa,follaura,1,30.5,0,-0.04521144889283872
14864,14864,esp,echo valley,playa,olla ora,0,31.0,2,0.0744059678740279
14865,14865,esp,echo valley,playa,pilar,1,36.66666666666666,3,0.0146337241540769
14866,14866,esp,echo valley,playa,pituland,2,36.0,2,0.05717854394790046
14867,14867,esp,echo valley,playa,playboy,-1,36.5,3,0.07447889720099252
14868,14868,esp,echo valley,playa,tris tras trus,-1,38.5,3,0.0146337241540769
14869,14869,esp,entrepenas,abajo,ardilla voladora,0,62.0,2,0.3201247354171039
14870,14870,esp,entrepenas,abajo,baron castrado,0,51.0,2,-0.18220214974507076
14871,14871,esp,entrepenas,abajo,blanda blanda,0,62.0,2,-0.17355197236556144
14872,14872,esp,entrepenas,abajo,blando blanquito,0,55.5,3,-0.12180433692879468
14873,14873,esp,entrepenas,abajo,buena buena,0,59.0,2,-0.16466122456637605
14874,14874,esp,entrepenas,abajo,calientaorejas,0,54.65,2,-0.03913653108268398
14875,14875,esp,entrepenas,abajo,carrusel deportivo,0,42.0,2,-0.16490179498667
14876,14876,esp,entrepenas,abajo,corre corre,0,58.75,0,-0.16827377219939327
14877,14877,esp,entrepenas,abajo,culto al sol,0,64.5,3,-0.1822021497444316
14878,14878,esp,entrepenas,abajo,de cero a cien,0,53.91666666666666,2,0.2334170183091585
14879,14879,esp,entrepenas,abajo,esencia romantica,-1,64.0,3,0.0902894657546769
14880,14880,esp,entrepenas,abajo,exklavos de nikotina,1,54.61538461538461,0,0.016671768615698898
14881,14881,esp,entrepenas,abajo,fabrica de suenos,0,57.0,2,-0.11009299387392078
14882,14882,esp,entrepenas,abajo,futuro de lola,0,40.0,1,-0.05718940925834712
14883,14883,esp,entrepenas,abajo,gallo y la marmota,0,53.0,1,-0.09077487587073794
14884,14884,esp,entrepenas,abajo,guagua,0,42.0,2,0.0146337241540769
14885,14885,esp,entrepenas,abajo,joanna,0,44.0,2,-0.04521144889283872
14886,14886,esp,entrepenas,abajo,lanzarote,0,61.85714285714285,2,0.2498948172966524
14887,14887,esp,entrepenas,abajo,luis torrente,0,63.0,7,-0.1735473912342956
14888,14888,esp,entrepenas,abajo,lusitana,1,49.0,2,0.02550141979645186
14889,14889,esp,entrepenas,abajo,mision nocturna,0,51.0,2,-0.18220214974507076
14890,14890,esp,entrepenas,abajo,naia,0,57.0,2,-0.05553765771315218
14891,14891,esp,entrepenas,abajo,oro liquido,0,62.0,2,-0.18220214974507076
14892,14892,esp,entrepenas,abajo,patito feo,0,59.0,2,-0.18220112715220185
14893,14893,esp,entrepenas,abajo,pequeno nicolas,0,44.0,2,-0.1821836951400537
14894,14894,esp,entrepenas,abajo,rocaina,0,61.8,2,0.04277572941905949
14895,14895,esp,entrepenas,abajo,ron palido,-1,58.285714285714285,0,0.2396366938956906
14896,14896,esp,entrepenas,abajo,sol de invierno,-1,55.07142857142857,2,0.004798829824669403
14897,14897,esp,entrepenas,abajo,sprint final,0,60.66666666666666,0,0.19293282701129125
14898,14898,esp,entrepenas,abajo,suenos rotos,0,62.66666666666666,2,0.15318672021715848
14899,14899,esp,entrepenas,abajo,tierra de nadie,0,48.5,2,-0.18212720446475283
14900,14900,esp,entrepenas,abajo,tullidos return,-1,48.77777777777778,2,0.0073756716093342336
14901,14901,esp,entrepenas,abajo,yakonitis,0,54.72222222222222,2,0.049490987556699284
14902,14902,esp,entrepenas,arriba,abuela angelines,1,59.1,0,0.0902120041453558
14903,14903,esp,entrepenas,arriba,alba,-2,54.84090909090909,2,0.010367024229226226
14904,14904,esp,entrepenas,arriba,camino de santiago,1,52.5,0,0.1282271291142801
14905,14905,esp,entrepenas,arriba,natural demente,-1,65.5,0,0.316099380167088
14906,14906,esp,entrepenas,arriba,padilla fanega,-4,57.206896551724135,3,0.08974177011397705
14907,14907,esp,entrepenas,arriba,viaje de juan,0,54.0,2,-0.06251180361237005
14908,14908,esp,entrepenas,central,abuelo agonias,0,57.0,2,-0.1738756731958758
14909,14909,esp,entrepenas,entrepenas,alejandra,1,42.25,2,-0.09063476153646646
14910,14910,esp,entrepenas,entrepenas,lusitana,0,49.0,2,-0.0967621169906085
14911,14911,esp,entrepenas,entrepenas,via  ll,0,42.0,2,0.07447889720099252
14912,14912,esp,entrepenas,izquierda,samoa,0,42.0,7,-0.12235697668867687
14913,14913,esp,entrepenas,izquierda,wally,1,44.333333333333336,7,0.014537071755985191
14914,14914,esp,entrepenas,medio, a la izq de yaya,0,42.0,2,-0.06216000036518789
14915,14915,esp,entrepenas,medio,camino de lisboa,0,49.0,2,-0.1508055347529845
14916,14916,esp,entrepenas,medio,dinamita,0,53.0,2,0.3139951304159625
14917,14917,esp,entrepenas,medio,ella vera,0,53.0,2,-0.04524545028306816
14918,14918,esp,entrepenas,medio,feo fuerte y formal,0,51.333333333333336,3,-0.04521144889283872
14919,14919,esp,entrepenas,medio,gallo y la marmota,0,53.66666666666666,2,-0.050978233812305644
14920,14920,esp,entrepenas,medio,guagua,0,41.958333333333336,2,-0.01569193421040435
14921,14921,esp,entrepenas,medio,homo atemporalis,-1,51.0,7,-0.08922135380680153
14922,14922,esp,entrepenas,medio,mauritius,0,41.0,2,-0.06246585688270794
14923,14923,esp,entrepenas,medio,polacos,0,47.5,7,-0.18220214974507076
14924,14924,esp,entrepenas,medio,solnolencia,0,47.833333333333336,7,-0.05950661653258769
14925,14925,esp,entrepenas,medio,tato controlao,0,51.0,2,-0.11654086935285489
14926,14926,esp,entrepenas,medio,terra,1,44.0,0,-0.040712613324179255
14927,14927,esp,entrepenas,medio,tirando al vacio,1,39.833333333333336,1,-0.054163474102662826
14928,14928,esp,entrepenas,medio,variante alcalina,1,39.38461538461539,2,-0.045867527420636836
14929,14929,esp,entrepenas,medio,ventanas del tiempo,0,54.0,7,-0.18220214974507076
14930,14930,esp,entrepenas,medio,vuelaphone,2,49.03846153846154,2,0.01255765374238862
14931,14931,esp,entrepenas,norte,corsario,0,42.0,2,-0.1822020339259972
14932,14932,esp,entrepenas,principal,ahivalahostia,-1,53.5,3,-0.18218897601535153
14933,14933,esp,entrepenas,principal,blocaina,-1,49.58064516129032,2,-0.02979044910796754
14934,14934,esp,entrepenas,principal,c sin nombre,0,41.333333333333336,2,-0.056703294053663124
14935,14935,esp,entrepenas,principal,cara caqui,0,51.25,3,0.2733429227234876
14936,14936,esp,entrepenas,principal,chapahojalata,1,45.75,0,-0.1057335680722866
14937,14937,esp,entrepenas,principal,dinamita,-1,52.36363636363637,2,0.06176812476656203
14938,14938,esp,entrepenas,principal,divina inspiracion,0,62.0,2,-0.0882288855379271
14939,14939,esp,entrepenas,principal,entrevias,0,57.0,7,-0.18220214974507076
14940,14940,esp,entrepenas,principal,escoces,0,40.0,2,0.019897684148051795
14941,14941,esp,entrepenas,principal,evaristo,0,59.0,2,-0.06685968093628941
14942,14942,esp,entrepenas,principal,filo de la duda,0,54.93333333333333,2,-0.05958039018471433
14943,14943,esp,entrepenas,principal,filomena,4,49.23529411764706,0,-0.03474137878286339
14944,14944,esp,entrepenas,principal,flechazo,-1,52.13636363636363,8,-0.04884309961241711
14945,14945,esp,entrepenas,principal,gafapastas,-1,51.02564102564103,2,0.05966746257268141
14946,14946,esp,entrepenas,principal,jrona ke jrona,0,48.75,0,0.007549853830203855
14947,14947,esp,entrepenas,principal,lengua de teja,0,51.285714285714285,3,-0.04311961849812587
14948,14948,esp,entrepenas,principal,mision nocturna,2,50.64814814814815,2,0.031729288183642596
14949,14949,esp,entrepenas,principal,pasodoble,0,55.142857142857146,2,0.0033296437376721263
14950,14950,esp,entrepenas,principal,pequeno fabi,0,51.333333333333336,2,0.008866942307894608
14951,14951,esp,entrepenas,principal,phoebe,0,40.0,2,-0.04521144889283872
14952,14952,esp,entrepenas,principal,piel de lagarto,-1,46.142857142857146,2,-0.08701900383009961
14953,14953,esp,entrepenas,principal,piel roja,0,48.880434782608695,8,-0.0166908318905643
14954,14954,esp,entrepenas,principal,pimiento orgasmico,-1,41.76923076923077,2,0.037396090176012725
14955,14955,esp,entrepenas,principal,piquito de oro,1,49.16666666666666,2,-0.04083301558387656
14956,14956,esp,entrepenas,principal,pohebe,-1,40.16666666666666,2,0.23804250283007192
14957,14957,esp,entrepenas,principal,puto ansia,0,45.625,2,-0.047977190862678716
14958,14958,esp,entrepenas,principal,rostro palido,0,52.125,2,0.08689909441714298
14959,14959,esp,entrepenas,principal,space of sun,1,44.25,2,-0.08925556336168798
14960,14960,esp,entrepenas,principal,tierra de nadie,0,46.0,2,0.07279978247748486
14961,14961,esp,entrepenas,principal,uxia alba uxia,-1,56.42,2,0.08143395679772794
14962,14962,esp,entrepenas,principal,via  ll,0,40.66666666666666,0,-0.0026269740879421837
14963,14963,esp,entrepenas,principal,villa strangiato,1,51.61702127659574,2,-0.054301229696923824
14964,14964,esp,entrepenas,superior,rey de la baraja,0,63.0,2,-0.16490179498667
14965,14965,esp,ermita de betlem,sector,alquaeda,0,40.5,3,-0.07347453424249362
14966,14966,esp,es burga,mallorca,go live,0,58.5,3,0.3201247354171039
14967,14967,esp,es burgar,cueva,tacticas guerrilleras,-1,57.5,0,0.431371330601078
14968,14968,esp,es burgar,left,panico,-1,59.25,3,0.5598546311455346
14969,14969,esp,es fumat,esquerra,ziritione,0,38.0,2,0.43981508151093507
14970,14970,esp,es fumat,mallorca,duke,0,40.0,2,0.3867066666069407
14971,14971,esp,es grau des ruc,es grau des ruc,de k anam,0,43.5,0,0.07643643234190557
14972,14972,esp,es grau des ruc,es grau des ruc,escalfament,0,44.0,2,-0.10505662193975435
14973,14973,esp,es grau des ruc,es grau des ruc,fingidor dorgasmes,0,44.0,2,0.03232806979986141
14974,14974,esp,es grau des ruc,es grau des ruc,grupis,0,46.0,2,-0.03706374110955442
14975,14975,esp,escales,escondite,keteden,0,49.0,2,-0.06098748691017858
14976,14976,esp,escales,jurassic wall,arte del frio,0,42.0,2,-0.05775189332578971
14977,14977,esp,escales,jurassic wall,cheb khaled,0,49.0,2,-0.12036316479705982
14978,14978,esp,escales,jurassic wall,k makus,-1,53.333333333333336,3,-0.05328348578721912
14979,14979,esp,escales,jurassic wall,mossen condo,0,44.0,2,-0.16490179498667
14980,14980,esp,escales,jurassic wall,pelele,0,53.0,2,-0.0965596044937307
14981,14981,esp,escales,jurassic wall,por bulerias,0,51.0,2,-0.06784652131577998
14982,14982,esp,escales,jurassic wall,que hay de nuevo viejo,1,38.5,3,0.05717854244435225
14983,14983,esp,escales,jurassic wall,sex machine,0,49.0,2,-0.16490179498667
14984,14984,esp,escales,jurassic wall,superagente,0,46.0,2,-0.17673753785791446
14985,14985,esp,escales,jurassic wall,supermateos,0,49.0,2,-0.12500501295539285
14986,14986,esp,escales,jurassic wall,wonderbra,0,46.0,2,-0.08510823092411578
14987,14987,esp,escales,presa,sobao pasiego l,0,33.25,1,-0.07347453424249362
14988,14988,esp,escales,puente,mala vida,0,33.0,1,-0.07347453424249362
14989,14989,esp,escales,puente,mentarios,0,31.0,1,-0.07347453424249362
14990,14990,esp,escalete,puente,cure,0,51.0,2,-0.18220074491418314
14991,14991,esp,espiel,escondite,unas manzanitas,0,32.0,7,-0.07347453424249362
14992,14992,esp,espiel,espigon derecho,a saber,0,31.0,2,-0.04521144889283872
14993,14993,esp,espiel,espigon derecho,angelistro de calistro,1,36.25,0,-0.07528243899762527
14994,14994,esp,espiel,espigon derecho,anorexica,0,38.0,2,0.0032582592164658556
14995,14995,esp,espiel,espigon derecho,apuesta que cuesta,0,44.66666666666666,0,-0.15876354542753346
14996,14996,esp,espiel,espigon derecho,bacanal en el orinal,0,40.66666666666666,1,-0.06249202925567602
14997,14997,esp,espiel,espigon derecho,base jump,0,33.0,1,-0.10505662193975435
14998,14998,esp,espiel,espigon derecho,canela en placa,-2,42.11111111111112,3,0.08631630189169766
14999,14999,esp,espiel,espigon derecho,canija,-2,39.75,0,-0.015956913973848588
15000,15000,esp,espiel,espigon derecho,canto amigo,0,40.25,0,0.039794451442160664
15001,15001,esp,espiel,espigon derecho,casta y pura hasta que vio una polla dura,1,40.0,2,-0.03186116060482428
15002,15002,esp,espiel,espigon derecho,chavalitos,-1,37.55555555555556,0,0.2338824037503959
15003,15003,esp,espiel,espigon derecho,clitoris,0,48.6,3,-0.16240937101825592
15004,15004,esp,espiel,espigon derecho,cono,0,41.66666666666666,1,-0.04521144889283872
15005,15005,esp,espiel,espigon derecho,cuarta,0,31.8,1,0.07447889720099252
15006,15006,esp,espiel,espigon derecho,dales gusto,-1,41.16666666666666,2,0.036216367095505526
15007,15007,esp,espiel,espigon derecho,di lo que quieras,0,36.0,2,-0.04521144889283872
15008,15008,esp,espiel,espigon derecho,di que no,0,37.11111111111112,7,-0.04002653257174601
15009,15009,esp,espiel,espigon derecho,di que si,1,35.916666666666664,7,-0.011910103085065241
15010,15010,esp,espiel,espigon derecho,discipulos del hijo del viento,1,35.888888888888886,1,0.14664818054437753
15011,15011,esp,espiel,espigon derecho,entre lucena y valsequillo,-1,36.125,2,-0.06765426929865304
15012,15012,esp,espiel,espigon derecho,haz lo que yo diga no lo que yo haga,0,36.0,7,-0.04521144889283872
15013,15013,esp,espiel,espigon derecho,imperio de los ronquidos,2,40.4,2,0.22280850678364952
15014,15014,esp,espiel,espigon derecho,kalistro de jalisko,0,53.66666666666666,0,-0.16812568559600155
15015,15015,esp,espiel,espigon derecho,no digas na,0,38.0,1,0.000885144456255255
15016,15016,esp,espiel,espigon derecho,ovnipresente,0,33.0,1,-0.15760969545600406
15017,15017,esp,espiel,espigon derecho,pendulona,1,32.75,7,0.02219510268044849
15018,15018,esp,espiel,espigon derecho,pepito con venas,-1,49.16666666666666,3,0.3807582743172189
15019,15019,esp,espiel,espigon derecho,polemicas cascarillas,0,50.8,2,0.1507961969884951
15020,15020,esp,espiel,espigon derecho,que poderio tiene el nabo mio,-1,42.42857142857143,3,-0.026322786299877443
15021,15021,esp,espiel,espigon derecho,si disen que disan en no fuendo,-1,44.5,2,0.07379991062245116
15022,15022,esp,espiel,espigon derecho,sschuupamela,0,49.0,2,0.15844922528251257
15023,15023,esp,espiel,espigon derecho,stinkfoot,0,49.2,2,-0.09151258135744426
15024,15024,esp,espiel,espigon derecho,tino osa,0,42.0,1,-0.16490179498667
15025,15025,esp,espiel,espigon derecho,tortillitas,0,29.666666666666668,7,0.07447889720099252
15026,15026,esp,espiel,espigon derecho,via de fredy,0,38.0,1,0.07043257902775642
15027,15027,esp,espiel,espigon derecho,vikinga l,1,50.27272727272727,2,-0.03419848530841411
15028,15028,esp,espiel,grado,apolladura,0,45.333333333333336,0,-0.094865631007687
15029,15029,esp,espiel,grado,cobalto,-1,44.75,1,0.20560191622187968
15030,15030,esp,espiel,grado,cuestion de quimica,0,43.44444444444444,0,-0.04191342459739559
15031,15031,esp,espiel,grado,klin klin que rule,1,40.142857142857146,1,0.04643296594384993
15032,15032,esp,espiel,grado,me la cepille,-2,46.6,3,-0.06250294800488376
15033,15033,esp,espiel,grado,moka,0,40.09090909090909,2,-0.021363023209760627
15034,15034,esp,espiel,grado,naranja mecanica,-2,46.25,3,-0.01339169699762927
15035,15035,esp,espiel,grado,nieve pa reyes,0,43.85714285714285,1,-0.07779571672656699
15036,15036,esp,espiel,grado,picha cucha con la bicha,0,36.0,2,-0.0730879522299177
15037,15037,esp,espiel,grado,que cana hombre arana,-1,43.0,3,-0.16490179498667
15038,15038,esp,espiel,grado,rabocop,-1,48.0,0,0.08075282364904206
15039,15039,esp,espiel,grado,sexador de pollos,0,35.5,2,0.009284194758822866
15040,15040,esp,espiel,grado,topo,-1,45.77777777777778,0,-0.10163537955216854
15041,15041,esp,espiel,grado,tupe de los pepes,-1,37.5,0,0.008038457078015211
15042,15042,esp,espiel,grado,txometa,0,38.0,4,0.15215300441819216
15043,15043,esp,espiel,grado,venancio,0,49.16666666666666,2,0.20340070433013788
15044,15044,esp,espiel,huesitos,amiga,-1,39.5,0,-0.09997624416157809
15045,15045,esp,espiel,huesitos,bichejos paraliticos,0,55.0,2,-0.0462957385283559
15046,15046,esp,espiel,huesitos,come carne que estas mu seco,1,42.48275862068966,2,0.2212484393836426
15047,15047,esp,espiel,huesitos,compresas,-1,41.23529411764706,2,0.059997088382999525
15048,15048,esp,espiel,huesitos,esguince de frenillo,0,43.66666666666666,0,0.2647211780871208
15049,15049,esp,espiel,huesitos,espolon de los encantos,0,46.0,2,0.30681604470364954
15050,15050,esp,espiel,huesitos,ewoks maska kiwis,0,49.11764705882353,2,-0.06445676315768023
15051,15051,esp,espiel,huesitos,fantasmas coge habas,0,50.333333333333336,2,-0.07438467147754653
15052,15052,esp,espiel,huesitos,follate a ti mismo y ahorrate el dinero,0,44.2,2,0.14879916326867085
15053,15053,esp,espiel,huesitos,guateke en el retrete,0,46.5,3,-0.07347453424249362
15054,15054,esp,espiel,huesitos,hijos del viento,1,35.92857142857143,7,-0.03763037207728925
15055,15055,esp,espiel,huesitos,interinidad,-1,35.857142857142854,2,-0.00659418446859139
15056,15056,esp,espiel,huesitos,kikis del kiriki,1,54.142857142857146,2,0.05298722265741487
15057,15057,esp,espiel,huesitos,mi novia marisol,-1,39.63636363636363,2,-0.054747263745051164
15058,15058,esp,espiel,huesitos,misantropo,-1,52.5,3,-0.07347453424249362
15059,15059,esp,espiel,huesitos,muesli presley,0,38.0,1,-0.04521144889283872
15060,15060,esp,espiel,huesitos,pesadilla en la roca iii,0,29.0,2,-0.07347453424249362
15061,15061,esp,espiel,huesitos,petromaquivendas,0,47.66666666666666,1,0.06943386696935351
15062,15062,esp,espiel,huesitos,quinta potente,0,31.0,1,0.03858603399907886
15063,15063,esp,espiel,huesitos,robertito tesorito,0,46.142857142857146,2,0.08580891433127559
15064,15064,esp,espiel,huesitos,rubia deseada,1,38.1578947368421,2,0.01538485579090586
15065,15065,esp,espiel,huesitos,unas manzanitas,0,32.333333333333336,7,0.07447889720099252
15066,15066,esp,espiel,luna,fandango,1,37.5,7,0.3201247354171039
15067,15067,esp,espiel,luna,tres bosnios,0,39.5,0,-0.1737650865312251
15068,15068,esp,espiel,pared de la estrella,encuentros en la  chapa largo,0,35.0,1,-0.07347453424249362
15069,15069,esp,espiel,pared de la estrella,levis strauss,-1,38.05,1,-0.06189280260073991
15070,15070,esp,espiel,pared de la estrella,meme e,0,33.0,7,0.08932844450060347
15071,15071,esp,espiel,pared de la estrella,mil patas gordas,0,30.33333333333333,2,-0.07347453424249362
15072,15072,esp,espiel,pared de la estrella,pacto con el diablo,0,31.0,1,0.07447889720099252
15073,15073,esp,espiel,pared de la estrella,perdida,0,37.0,2,0.13265545468526635
15074,15074,esp,espiel,pared de la estrella,selenitas lunaticos,0,31.0,1,0.07447889720099252
15075,15075,esp,espiel,pared de la estrella,sondrillos ortopedicos,0,34.0,1,-0.056602125640571425
15076,15076,esp,espiel,pared de la estrella,tologuindo,0,36.0,1,-0.06199627133845767
15077,15077,esp,espiel,pared de la estrella,yugurtera de papeleta,1,36.09090909090909,1,0.022843716496501743
15078,15078,esp,etxauri,balcon,princesa,0,49.5,2,-0.16490179498667
15079,15079,esp,etxauri,bordillos,asy keda mas punky,2,45.333333333333336,4,-0.028474049528341323
15080,15080,esp,etxauri,bordillos,banff,0,33.0,1,-0.07347453424249362
15081,15081,esp,etxauri,bordillos,egui pegui,0,38.0,1,-0.056397081807057894
15082,15082,esp,etxauri,bordillos,izerdi gabeko dirua,-1,37.0,0,0.06657494964247893
15083,15083,esp,etxauri,bordillos,katilu,0,36.0,2,-0.07347453424249362
15084,15084,esp,etxauri,bordillos,royal arch,0,29.0,1,-0.09076070551842261
15085,15085,esp,etxauri,bordillos,uni neuron,0,49.0,2,-0.044569071449279865
15086,15086,esp,etxauri,bordillos,vomita al jesuita,0,38.0,4,-0.07347453424249362
15087,15087,esp,etxauri,espolon del indio,amor de madre,0,47.3,2,-0.0678964889059152
15088,15088,esp,etxauri,espolon del indio,anita dinamita,-1,52.8,2,0.0382077803684134
15089,15089,esp,etxauri,espolon del indio,buitrera,0,38.0,2,0.32947067327520224
15090,15090,esp,etxauri,espolon del indio,como escalo mucho hago lo que me da la gana y voy,-1,49.25,3,-0.16490179498667
15091,15091,esp,etxauri,espolon del indio,destino anonimo,0,33.0,2,0.06857601615742617
15092,15092,esp,etxauri,espolon del indio,di tantas vueltas que perdi el rumbo,0,38.0,2,-0.07513403541629654
