tourney_name,surface,result,player,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_won,second_serve_won,serve_games_won,breakPoints_saved,first_serve_in,rank,breakPoints_faced
Australian Open,Hard,Loser,Cameron Norrie,L,188,GBR,27.4,5,192,5,7,143,58,30,23,5,86,12,11
Australian Open,Hard,Winner,Felix Auger Aliassime,R,193,CAN,22.4,5,155,9,5,93,51,15,17,4,60,7,6
Australian Open,Hard,Loser,Francisco Cerundolo,R,185,ARG,24.4,5,155,3,3,107,43,15,16,14,72,29,20
Australian Open,Hard,Winner,Andrey Rublev,R,188,RUS,25.2,5,129,10,1,81,41,20,14,4,51,6,4
Australian Open,Hard,Loser,Daniel Evans,R,175,GBR,32.6,5,129,3,3,97,43,13,13,11,67,30,15
Australian Open,Hard,Winner,Holger Rune,R,185,DEN,19.7,5,129,5,2,91,50,15,15,2,61,10,3
Australian Open,Hard,Loser,Ugo Humbert,L,188,FRA,24.5,5,129,9,2,91,40,16,15,3,60,106,7
Australian Open,Hard,Winner,Alex De Minaur,R,183,AUS,23.9,5,128,8,4,74,31,20,14,3,39,24,6
Australian Open,Hard,Loser,Benjamin Bonzi,R,185,FRA,26.6,5,128,6,2,111,37,17,13,15,70,48,22
Australian Open,Hard,Winner,Novak Djokovic,R,188,SRB,35.6,5,187,11,2,112,60,13,16,5,81,5,8
Australian Open,Hard,Loser,Grigor Dimitrov,R,188,BUL,31.6,5,187,15,4,116,47,19,15,7,69,28,12
Australian Open,Hard,Winner,Ben Shelton,L,NA,USA,20.2,5,120,12,3,92,52,21,16,4,60,89,4
Australian Open,Hard,Loser,Alexei Popyrin,R,196,AUS,23.4,5,120,14,1,92,51,11,15,6,70,113,8
Australian Open,Hard,Winner,J J Wolf,R,183,USA,24,5,123,10,3,82,36,21,13,4,48,67,5
Australian Open,Hard,Loser,Michael Mmoh,R,188,USA,25,5,123,6,3,67,22,13,12,2,40,107,8
Australian Open,Hard,Winner,Roberto Bautista Agut,R,183,ESP,34.7,5,209,5,1,108,63,19,19,0,80,25,2
Australian Open,Hard,Loser,Andy Murray,R,190,GBR,35.6,5,209,7,5,137,50,27,19,8,82,66,14
Australian Open,Hard,Winner,Tommy Paul,R,185,USA,25.6,5,128,7,2,78,37,19,13,4,46,35,4
Australian Open,Hard,Winner,Karen Khachanov,R,198,RUS,26.6,5,118,15,2,78,43,14,12,3,46,20,4
Australian Open,Hard,Loser,Yoshihito Nishioka,L,170,JPN,27.3,5,118,1,3,70,18,14,12,3,42,33,10
Australian Open,Hard,Winner,Sebastian Korda,R,196,USA,22.5,5,208,8,5,149,65,33,23,7,87,31,10
Australian Open,Hard,Loser,Hubert Hurkacz,R,196,POL,25.9,5,208,19,3,141,66,27,22,6,88,11,9
Australian Open,Hard,Winner,Stefanos Tsitsipas,R,193,GRE,24.4,5,240,12,3,169,81,26,24,22,121,4,26
Australian Open,Hard,Loser,Jannik Sinner,R,188,ITA,21.4,5,240,11,3,136,66,23,24,6,92,16,11
Australian Open,Hard,Winner,Jiri Lehecka,R,185,CZE,21.1,5,193,9,3,125,71,25,22,2,86,71,3
Australian Open,Hard,Loser,Felix Auger Aliassime,R,193,CAN,22.4,5,193,20,7,130,69,22,21,3,84,7,4
Australian Open,Hard,Winner,Andrey Rublev,R,188,RUS,25.2,5,217,22,4,162,77,27,25,12,105,6,17
Australian Open,Hard,Loser,Holger Rune,R,185,DEN,19.7,5,217,8,12,164,63,37,24,8,92,10,13
Australian Open,Hard,Winner,Novak Djokovic,R,188,SRB,35.6,5,126,4,3,68,33,16,12,0,44,5,0
Australian Open,Hard,Loser,Alex De Minaur,R,183,AUS,23.9,5,126,3,2,82,26,14,11,6,50,24,12
Australian Open,Hard,Winner,Ben Shelton,L,NA,USA,20.2,5,227,23,1,158,88,35,26,2,107,89,2
Australian Open,Hard,Loser,J J Wolf,R,183,USA,24,5,227,19,2,162,84,30,26,5,105,67,9
Australian Open,Hard,Winner,Tommy Paul,R,185,USA,25.6,5,199,11,1,126,54,28,19,8,76,35,10
Australian Open,Hard,Loser,Roberto Bautista Agut,R,183,ESP,34.7,5,199,2,3,127,51,23,19,9,83,25,15
Australian Open,Hard,Winner,Karen Khachanov,R,198,RUS,26.6,5,110,12,0,75,40,13,12,2,50,20,3
Australian Open,Hard,Loser,Sebastian Korda,R,196,USA,22.5,5,110,4,2,76,30,13,12,6,49,31,10
Australian Open,Hard,Winner,Stefanos Tsitsipas,R,193,GRE,24.4,5,137,9,2,100,53,22,16,8,66,4,8
Australian Open,Hard,Loser,Jiri Lehecka,R,185,CZE,21.1,5,137,7,4,97,49,15,15,4,62,71,6
Australian Open,Hard,Winner,Novak Djokovic,R,188,SRB,35.6,5,123,14,5,88,45,16,13,5,56,5,5
Australian Open,Hard,Loser,Andrey Rublev,R,188,RUS,25.2,5,123,6,3,92,39,9,12,9,64,6,14
Australian Open,Hard,Winner,Tommy Paul,R,185,USA,25.6,5,186,7,3,117,66,27,22,2,77,35,4
Australian Open,Hard,Loser,Ben Shelton,L,NA,USA,20.2,5,186,24,6,162,71,32,21,12,94,89,15
Australian Open,Hard,Winner,Stefanos Tsitsipas,R,193,GRE,24.4,5,201,18,5,129,69,25,22,1,82,4,4
Australian Open,Hard,Loser,Karen Khachanov,R,198,RUS,26.6,5,201,10,1,139,62,26,21,7,94,20,12
Australian Open,Hard,Winner,Novak Djokovic,R,188,SRB,35.6,5,140,12,5,91,40,21,14,7,53,5,9
Australian Open,Hard,Loser,Tommy Paul,R,185,USA,25.6,5,140,4,0,77,24,14,13,4,45,35,11
Australian Open,Hard,Winner,Novak Djokovic,R,188,SRB,35.6,5,176,7,3,100,54,21,17,2,66,5,3
Australian Open,Hard,Loser,Stefanos Tsitsipas,R,193,GRE,24.4,5,176,15,3,106,50,19,16,3,69,4,5
Cordoba,Clay,Winner,Sebastian Baez,R,170,ARG,22.1,3,110,1,1,86,38,19,13,2,52,47,4
Cordoba,Clay,Loser,Federico Coria,R,180,ARG,30.9,3,110,0,5,67,24,18,12,2,41,67,6
Cordoba,Clay,Winner,Sebastian Baez,R,170,ARG,22.1,3,90,5,4,60,25,12,10,4,39,47,6
Cordoba,Clay,Loser,Hugo Dellien,R,180,BOL,29.6,3,90,0,0,62,28,7,10,5,45,138,9
Cordoba,Clay,Winner,Federico Coria,R,180,ARG,30.9,3,152,8,1,66,29,15,11,5,40,67,8
Cordoba,Clay,Loser,Albert Ramos,L,188,ESP,35,3,152,1,1,102,32,21,11,16,59,54,20
Cordoba,Clay,Winner,Hugo Dellien,R,180,BOL,29.6,3,141,1,0,97,50,11,14,0,78,138,2
Cordoba,Clay,Loser,Juan Manuel Cerundolo,L,183,ARG,21.2,3,141,1,3,86,34,12,14,3,53,114,9
Cordoba,Clay,Winner,Sebastian Baez,R,170,ARG,22.1,3,127,6,2,61,32,14,12,1,40,47,2
Cordoba,Clay,Winner,Albert Ramos,L,188,ESP,35,3,132,4,1,74,25,19,12,5,44,54,9
Cordoba,Clay,Loser,Joao Sousa,R,185,POR,33.8,3,132,2,3,76,26,13,13,4,42,162,10
