Player,Measure Names,Competition Level,Full Division Name,Full Team Name Correct,Full Team Name,Gender Division,Measure Values
Ben Thoennes,Points,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,7
Ben Thoennes,Plus Minus,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,20
Anna Forbes,Turns,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,0
Anna Forbes,Ds,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,9
Anna Forbes,Assists,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,1
Anna Forbes,Points,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,10
Anna Forbes,Plus Minus,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,20
Adam Miller,Turns,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,10
Adam Miller,Ds,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,2
Adam Miller,Assists,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,16
Adam Miller,Points,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,12
Adam Miller,Plus Minus,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,20
Zoe Costanza,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,38
Zoe Costanza,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,15
Zoe Costanza,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,19
Zoe Costanza,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,23
Zoe Costanza,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,19
Suhas Madiraju,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,7
Suhas Madiraju,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,2
Suhas Madiraju,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,8
Suhas Madiraju,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,16
Suhas Madiraju,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,19
Reed Kendall,Turns,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,2
Reed Kendall,Ds,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,4
Reed Kendall,Assists,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,5
Reed Kendall,Points,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,12
Reed Kendall,Plus Minus,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,19
Nathan Hunt,Turns,Division 3,Division 3 Men,Oklahoma Christian Eagles,Oklahoma Christian Eagles,Men,2
Nathan Hunt,Ds,Division 3,Division 3 Men,Oklahoma Christian Eagles,Oklahoma Christian Eagles,Men,6
Nathan Hunt,Assists,Division 3,Division 3 Men,Oklahoma Christian Eagles,Oklahoma Christian Eagles,Men,5
Nathan Hunt,Points,Division 3,Division 3 Men,Oklahoma Christian Eagles,Oklahoma Christian Eagles,Men,10
Nathan Hunt,Plus Minus,Division 3,Division 3 Men,Oklahoma Christian Eagles,Oklahoma Christian Eagles,Men,19
Josh Singleton,Turns,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,4
Josh Singleton,Ds,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Josh Singleton,Assists,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,14
Josh Singleton,Points,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,9
Josh Singleton,Plus Minus,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,19
Henry Wayte,Turns,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,1
Henry Wayte,Ds,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,1
Henry Wayte,Assists,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,3
Henry Wayte,Points,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,16
Henry Wayte,Plus Minus,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,19
Dylan Hawkins,Turns,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,2
Dylan Hawkins,Ds,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,2
Dylan Hawkins,Assists,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,6
Dylan Hawkins,Points,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,13
Dylan Hawkins,Plus Minus,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,19
Aaron Bartlett,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,8
Aaron Bartlett,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,4
Aaron Bartlett,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,13
Aaron Bartlett,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,10
Aaron Bartlett,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,19
Michael Poe,Turns,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,5
Michael Poe,Ds,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,7
Michael Poe,Assists,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,10
Michael Poe,Points,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,6
Michael Poe,Plus Minus,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,18
Macy Vollbrecht,Turns,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,22
Macy Vollbrecht,Ds,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,19
Macy Vollbrecht,Assists,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,13
Macy Vollbrecht,Points,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,8
Macy Vollbrecht,Plus Minus,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,18
Felix Moren,Turns,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,7
Felix Moren,Ds,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Felix Moren,Assists,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,15
Felix Moren,Points,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,10
Felix Moren,Plus Minus,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,18
Audrey Stineman,Turns,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,11
Audrey Stineman,Ds,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,8
Audrey Stineman,Assists,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,15
Audrey Stineman,Points,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,6
Audrey Stineman,Plus Minus,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,18
Amelia Hawkins,Turns,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,1
Amelia Hawkins,Ds,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,3
Amelia Hawkins,Assists,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Amelia Hawkins,Points,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,16
Amelia Hawkins,Plus Minus,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,18
Amaya Krutsinger,Turns,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,13
Amaya Krutsinger,Ds,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,5
Amaya Krutsinger,Assists,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,11
Amaya Krutsinger,Points,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,15
Amaya Krutsinger,Plus Minus,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,18
Abbie Gillach,Turns,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,17
Abbie Gillach,Ds,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,11
Abbie Gillach,Assists,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,13
Abbie Gillach,Points,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,11
Abbie Gillach,Plus Minus,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,18
Sofia Canoutas-Nadel,Turns,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,2
Sofia Canoutas-Nadel,Ds,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,6
Sofia Canoutas-Nadel,Assists,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,1
Sofia Canoutas-Nadel,Points,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,12
Sofia Canoutas-Nadel,Plus Minus,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,17
Logan Piercy,Turns,Division 1,Division 1 Men,Penn State Spank,Penn State Spank,Men,7
Logan Piercy,Ds,Division 1,Division 1 Men,Penn State Spank,Penn State Spank,Men,11
Logan Piercy,Assists,Division 1,Division 1 Men,Penn State Spank,Penn State Spank,Men,2
Logan Piercy,Points,Division 1,Division 1 Men,Penn State Spank,Penn State Spank,Men,11
Logan Piercy,Plus Minus,Division 1,Division 1 Men,Penn State Spank,Penn State Spank,Men,17
Julia Berard,Turns,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,2
Julia Berard,Ds,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,3
Julia Berard,Assists,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,5
Julia Berard,Points,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,11
Julia Berard,Plus Minus,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,17
Erica Collin,Turns,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,7
Erica Collin,Ds,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,6
Erica Collin,Assists,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,5
Erica Collin,Points,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,13
Erica Collin,Plus Minus,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,17
Elan Siegler,Turns,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,5
Elan Siegler,Ds,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,0
Elan Siegler,Assists,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,13
Elan Siegler,Points,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,9
Elan Siegler,Plus Minus,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,17
Ben Dameron,Turns,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,14
Ben Dameron,Ds,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,3
Ben Dameron,Assists,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,22
Ben Dameron,Points,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,6
Ben Dameron,Plus Minus,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,17
Abigail Shilts,Turns,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,18
Abigail Shilts,Ds,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,9
Abigail Shilts,Assists,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,7
Abigail Shilts,Points,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,19
Abigail Shilts,Plus Minus,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,17
Aaron Kaplan,Turns,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,7
Aaron Kaplan,Ds,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,4
Aaron Kaplan,Assists,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,8
Aaron Kaplan,Points,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,12
Aaron Kaplan,Plus Minus,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,17
Zach Van Dusen,Turns,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,4
Zach Van Dusen,Ds,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,5
Zach Van Dusen,Assists,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,3
Zach Van Dusen,Points,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,12
Zach Van Dusen,Plus Minus,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,16
Zac Kuelz,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,9
Zac Kuelz,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Zac Kuelz,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,13
Zac Kuelz,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,12
Zac Kuelz,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,16
Xavier Fuzat,Turns,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,2
Xavier Fuzat,Ds,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,1
Xavier Fuzat,Assists,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,12
Xavier Fuzat,Points,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,5
Xavier Fuzat,Plus Minus,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,16
Willow Purvis,Turns,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,5
Willow Purvis,Ds,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,6
Willow Purvis,Assists,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,6
Willow Purvis,Points,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,9
Willow Purvis,Plus Minus,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,16
Wade Buchheit,Turns,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,5
Wade Buchheit,Ds,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,9
Wade Buchheit,Assists,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,7
Wade Buchheit,Points,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,5
Wade Buchheit,Plus Minus,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,16
Tyler Shanahan,Turns,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,10
Tyler Shanahan,Ds,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,3
Tyler Shanahan,Assists,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,19
Tyler Shanahan,Points,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,4
Tyler Shanahan,Plus Minus,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,16
Laura Blume,Turns,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,15
Laura Blume,Ds,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,8
Laura Blume,Assists,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,18
Laura Blume,Points,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,5
Laura Blume,Plus Minus,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,16
Jonah Barer,Turns,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,4
Jonah Barer,Ds,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,2
Jonah Barer,Assists,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,4
Jonah Barer,Points,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,14
Jonah Barer,Plus Minus,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,16
Ellie McDonald,Turns,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,7
Ellie McDonald,Ds,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,3
Ellie McDonald,Assists,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,10
Ellie McDonald,Points,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,10
Ellie McDonald,Plus Minus,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,16
Dorthea Trelstad Pi-Sunyer,Turns,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,5
Dorthea Trelstad Pi-Sunyer,Ds,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,5
Dorthea Trelstad Pi-Sunyer,Assists,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,3
Dorthea Trelstad Pi-Sunyer,Points,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,13
Dorthea Trelstad Pi-Sunyer,Plus Minus,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,16
Adam Kohn,Turns,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,4
Adam Kohn,Ds,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,2
Adam Kohn,Assists,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,7
Adam Kohn,Points,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,11
Adam Kohn,Plus Minus,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,16
Theo Shapinsky,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,6
Theo Shapinsky,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,4
Theo Shapinsky,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,9
Theo Shapinsky,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,8
Theo Shapinsky,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,15
Seth Wells,Turns,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,8
Seth Wells,Ds,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,2
Seth Wells,Assists,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,13
Seth Wells,Points,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,8
Seth Wells,Plus Minus,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,15
Sebastian Williamson,Turns,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,11
Sebastian Williamson,Ds,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,2
Sebastian Williamson,Assists,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,18
Sebastian Williamson,Points,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,6
Sebastian Williamson,Plus Minus,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,15
Scott Whitley,Turns,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,5
Scott Whitley,Ds,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,2
Scott Whitley,Assists,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,6
Scott Whitley,Points,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,12
Scott Whitley,Plus Minus,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,15
Robert McCabe,Turns,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,1
Robert McCabe,Ds,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,2
Robert McCabe,Assists,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,6
Robert McCabe,Points,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,8
Robert McCabe,Plus Minus,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,15
Nanda Min-Fink,Turns,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,5
Nanda Min-Fink,Ds,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,0
Nanda Min-Fink,Assists,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,5
Nanda Min-Fink,Points,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,15
Nanda Min-Fink,Plus Minus,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,15
Maxwell Caputo,Turns,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,12
Maxwell Caputo,Ds,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,2
Maxwell Caputo,Assists,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,18
Maxwell Caputo,Points,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,7
Maxwell Caputo,Plus Minus,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,15
