"date","home_team","away_team","home_score","away_score","competition","stadium","city","country","neutral","world_cup","winner","year"
"1997-02-03","England","Scotland",41,13,"1997 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1997
"1997-02-03","Wales","Ireland",25,26,"1997 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Ireland",1997
"1997-02-17","France","Wales",27,22,"1997 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1997
"1997-02-17","Ireland","England",6,46,"1997 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"England",1997
"1997-03-03","Scotland","Ireland",38,10,"1997 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1997
"1997-03-03","England","France",20,23,"1997 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"France",1997
"1997-03-17","France","Scotland",47,20,"1997 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1997
"1997-03-17","Wales","England",13,34,"1997 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"England",1997
"1997-03-24","France","Italy",32,40,"1995-97 European Cup final","Stade Lesdigui̬res","Grenoble","France",FALSE,FALSE,"Italy",1997
"1997-06-02","Argentina","England",20,46,"1997 England tour of Argentina and Australia","Ferrocarril Stadium","Buenos Aires","Argentina",FALSE,FALSE,"England",1997
"1997-06-09","Argentina","England",33,13,"1997 England tour of Argentina and Australia","Ferrocarril Stadium","Buenos Aires","Argentina",FALSE,FALSE,"Argentina",1997
"1997-06-23","New Zealand","Argentina",93,8,"1997 Argentina tour of New Zealand","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"New Zealand",1997
"1997-06-23","Australia","France",29,15,"1997 France tour of Romania and Australia","Sydney Football Stadium","Sydney","Australia",FALSE,FALSE,"Australia",1997
"1997-06-30","Australia","France",26,19,"1997 France tour of Romania and Australia","Ballymore Stadium","Brisbane","Australia",FALSE,FALSE,"Australia",1997
"1997-06-30","New Zealand","Argentina",62,10,"1997 Argentina tour of New Zealand","Rugby Park","Hamilton","New Zealand",FALSE,FALSE,"New Zealand",1997
"1997-07-07","New Zealand","Australia",30,13,"1997 Bledisloe Cup I","Lancaster Park","Christchurch","New Zealand",FALSE,FALSE,"New Zealand",1997
"1997-07-14","Australia","England",25,6,"1997 England tour of Argentina and Australia","Sydney Football Stadium","Sydney","Australia",FALSE,FALSE,"Australia",1997
"1997-07-21","South Africa","New Zealand",32,35,"1997 Tri Nations Series","Ellis Park","Johannesburg","South Africa",FALSE,FALSE,"New Zealand",1997
"1997-07-28","Australia","New Zealand",18,33,"1997 Tri Nations Series","Melbourne Cricket Ground","Melbourne","Australia",FALSE,FALSE,"New Zealand",1997
"1997-08-04","Australia","South Africa",32,20,"1997 Tri Nations Series","Lang Park","Brisbane","Australia",FALSE,FALSE,"Australia",1997
"1997-08-11","New Zealand","South Africa",55,35,"1997 Tri Nations Series","Eden Park","Auckland","New Zealand",FALSE,FALSE,"New Zealand",1997
"1997-08-18","New Zealand","Australia",36,24,"1997 Tri Nations Series","Carisbrook","Dunedin","New Zealand",FALSE,FALSE,"New Zealand",1997
"1997-08-25","South Africa","Australia",61,22,"1997 Tri Nations Series","Loftus Versfeld Stadium","Pretoria","South Africa",FALSE,FALSE,"South Africa",1997
"1997-10-20","France","Italy",30,19,"2nd Coupe Latine de Rugby","Stade du Moulias","Auch","France",FALSE,FALSE,"France",1997
"1997-10-24","Argentina","Italy",18,18,NA,"Stade Antoine-B̩gu̬re","Lourdes","France",TRUE,FALSE,"Tie",1997
"1997-10-28","France","Argentina",32,27,"1997 Latin Cup","Stade Maurice Tr̩lut","Tarbes","France",FALSE,FALSE,"France",1997
"1997-11-03","Argentina","Australia",15,23,"1997 Australia tour of Argentina and Great Britain","Estadio Ricardo Etcheverry","Buenos Aires","Argentina",FALSE,FALSE,"Australia",1997
"1997-11-10","Argentina","Australia",18,16,"1997 Australia tour of Argentina and Great Britain","Estadio Ricardo Etcheverry","Buenos Aires","Argentina",FALSE,FALSE,"Argentina",1997
"1997-11-10","Italy","South Africa",31,62,"1997 South Africa rugby union tour of Europe","Stadio Renato Dall'Ara","Bologna","Italy",FALSE,FALSE,"South Africa",1997
"1997-11-17","France","South Africa",32,36,"1997 South Africa rugby union tour of Europe","Stade de Gerland","Lyon","France",FALSE,FALSE,"South Africa",1997
"1997-11-17","England","Australia",15,15,"1997 Autumn International","Twickenham Stadium","London","England",FALSE,FALSE,"Tie",1997
"1997-11-17","Ireland","New Zealand",15,63,"1997 New Zealand rugby union tour of Britain and Ireland","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"New Zealand",1997
"1997-11-24","France","South Africa",10,52,"1997 South Africa rugby union tour of Europe","Parc des Princes","Paris","France",FALSE,FALSE,"South Africa",1997
"1997-11-24","England","New Zealand",8,25,"1997 New Zealand rugby union tour of Britain and Ireland","Old Trafford","Manchester","England",FALSE,FALSE,"New Zealand",1997
"1997-11-24","Scotland","Australia",8,37,"1997 Australia tour of Argentina and Great Britain","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Australia",1997
"1997-12-01","Wales","New Zealand",7,42,"1997 New Zealand tour of Great Britain and Ireland","Wembley Stadium","London","England",TRUE,FALSE,"New Zealand",1997
"1997-12-01","England","South Africa",11,29,"1997 South Africa rugby union tour of Europe","Twickenham","London","England",FALSE,FALSE,"South Africa",1997
"1997-12-08","Scotland","South Africa",10,68,"1997 South Africa rugby union tour of Europe","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"South Africa",1997
"1997-12-08","England","New Zealand",26,26,"1997 New Zealand rugby union tour of Britain and Ireland","Twickenham","London","England",FALSE,FALSE,"Tie",1997
"1997-12-22","Italy","Ireland",37,22,NA,"Stadio Renato Dall'Ara","Bologna","Italy",FALSE,FALSE,"Italy",1997
"1998-01-26","Italy","Scotland",25,21,NA,"Stadio Comunale Monigo","Treviso","Italy",FALSE,FALSE,"Italy",1998
"1998-02-09","Ireland","Scotland",16,17,"1998 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Scotland",1998
"1998-02-09","France","England",24,17,"1998 Five Nations Championship","Stade de France","Saint-Denis","France",FALSE,FALSE,"France",1998
"1998-02-09","Wales","Italy",23,20,NA,"Stradey Park","Llanelli","Wales",FALSE,FALSE,"Wales",1998
"1998-02-23","Scotland","France",16,51,"1998 Five Nations Championship","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"France",1998
"1998-02-23","England","Wales",60,26,"1998 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1998
"1998-03-09","France","Ireland",18,16,"1998 Five Nations Championship","Stade de France","Saint-Denis","France",FALSE,FALSE,"France",1998
"1998-03-09","Wales","Scotland",19,13,"1998 Five Nations Championship","Wembley Stadium","London","England",TRUE,FALSE,"Wales",1998
"1998-03-23","Ireland","Wales",21,30,"1998 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Wales",1998
"1998-03-24","Scotland","England",20,34,"1998 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"England",1998
"1998-04-06","England","Ireland",35,17,"1998 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1998
"1998-04-07","Wales","France",0,51,"1998 Five Nations Championship","Wembley Stadium","London","England",TRUE,FALSE,"France",1998
"1998-06-08","Australia","England",76,0,"1998 England tour of Australia, New Zealand and South Africa","Lang Park","Brisbane","Australia",FALSE,FALSE,"Australia",1998
"1998-06-15","Argentina","France",18,35,"1998 France tour of Argentina and Fiji","Jos̩ Amalfitani Stadium","Buenos Aires","Argentina",FALSE,FALSE,"France",1998
"1998-06-15","Australia","Scotland",45,3,"1998 Scotland tour of Australia and Fiji","Sydney Football Stadium","Sydney","Australia",FALSE,FALSE,"Australia",1998
"1998-06-15","South Africa","Ireland",37,13,"1998 Ireland rugby union tour of South Africa","Vodacom Park","Bloemfontein","South Africa",FALSE,FALSE,"South Africa",1998
"1998-06-22","New Zealand","England",64,22,"1998 England rugby union tour of Australasia and South Africa","Carisbrook","Dunedin","New Zealand",FALSE,FALSE,"New Zealand",1998
"1998-06-22","Argentina","France",12,37,"1998 France tour of Argentina and Fiji","Jos̩ Amalfitani Stadium","Buenos Aires","Argentina",FALSE,FALSE,"France",1998
"1998-06-22","Australia","Scotland",33,11,"1998 Scotland tour of Australia and Fiji","Lang Park","Brisbane","Australia",FALSE,FALSE,"Australia",1998
"1998-06-22","South Africa","Ireland",33,0,"1998 Ireland rugby union tour of South Africa","Loftus Versfeld","Pretoria","South Africa",FALSE,FALSE,"South Africa",1998
"1998-06-29","South Africa","Wales",96,13,"1998 Wales tour of Zimbabwe and South Africa","Loftus Versfeld","Pretoria","South Africa",FALSE,FALSE,"South Africa",1998
"1998-06-29","New Zealand","England",40,10,"1998 England rugby union tour of Australasia and South Africa","Eden Park","Auckland","New Zealand",FALSE,FALSE,"New Zealand",1998
"1998-07-06","South Africa","England",18,0,"1998 England rugby union tour of Australasia and South Africa","Newlands","Cape Town","South Africa",FALSE,FALSE,"South Africa",1998
"1998-07-13","Australia","New Zealand",24,16,"1998 Tri Nations Series","Melbourne Cricket Ground","Melbourne","Australia",FALSE,FALSE,"Australia",1998
"1998-07-20","Australia","South Africa",13,14,"1998 Tri Nations Series","Subiaco Oval","Perth","Australia",FALSE,FALSE,"South Africa",1998
"1998-07-27","New Zealand","South Africa",3,13,"1998 Tri Nations Series","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"South Africa",1998
"1998-08-03","New Zealand","Australia",23,27,"1998 Tri Nations Series","Lancaster Park","Christchurch","New Zealand",FALSE,FALSE,"Australia",1998
"1998-08-17","South Africa","New Zealand",24,23,"1998 Tri Nations Series","Kings Park Stadium","Durban","South Africa",FALSE,FALSE,"South Africa",1998
"1998-08-24","South Africa","Australia",29,15,"1998 Tri Nations Series","Ellis Park Stadium","Johannesburg","South Africa",FALSE,FALSE,"South Africa",1998
"1998-08-31","Australia","New Zealand",19,14,"1998 Bledisloe Cup III","Sydney Football Stadium","Sydney","Australia",FALSE,FALSE,"Australia",1998
"1998-11-09","Italy","Argentina",23,19,"1998 Argentina rugby union tour of Japan and Europe","Stadio Comunale Beltrametti","Piacenza","Italy",FALSE,FALSE,"Italy",1998
"1998-11-16","Wales","South Africa",20,28,"1998 South Africa tour of Great Britain and Ireland","Wembley Stadium","London","England",TRUE,FALSE,"South Africa",1998
"1998-11-16","France","Argentina",34,14,"1998 Argentina tour of Japan and Europe","Stade de la Beaujoire","Nantes","France",FALSE,FALSE,"France",1998
"1998-11-23","Scotland","South Africa",10,35,"1998 South Africa rugby union tour of Britain and Ireland","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"South Africa",1998
"1998-11-23","France","Australia",21,32,"1998 Australia tour of France and England","Stade de France","Saint-Denis","France",FALSE,FALSE,"Australia",1998
"1998-11-23","Wales","Argentina",43,30,"1998 Autumn International","Stradey Park","Llanelli","Wales",FALSE,FALSE,"Wales",1998
"1998-11-24","England","Italy",23,15,"1999 Rugby World Cup European qualification","Galpharm Stadium","Huddersfield","England",FALSE,FALSE,"England",1998
"1998-11-30","Ireland","South Africa",13,27,"1998 South Africa rugby union tour of Britain and Ireland","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"South Africa",1998
"1998-11-30","England","Australia",11,12,"1998 Autumn International","Twickenham Stadium","London","England",FALSE,FALSE,"Australia",1998
"1998-12-07","England","South Africa",13,7,"1998 South Africa rugby union tour of Britain and Ireland","Twickenham","London","England",FALSE,FALSE,"England",1998
"1999-02-08","Scotland","Wales",33,20,"1999 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1999
"1999-02-08","Ireland","France",9,10,"1999 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"France",1999
"1999-02-22","Wales","Ireland",23,29,"1999 Five Nations Championship","Wembley Stadium","London","England",TRUE,FALSE,"Ireland",1999
"1999-02-22","England","Scotland",24,21,"1999 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1999
"1999-03-08","France","Wales",33,34,"1999 Five Nations Championship","Stade de France","Paris","France",FALSE,FALSE,"Wales",1999
"1999-03-08","Ireland","England",15,27,"1999 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"England",1999
"1999-03-08","Scotland","Italy",30,12,NA,"Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1999
"1999-03-22","England","France",21,10,"1999 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1999
"1999-03-22","Italy","Wales",21,60,NA,"Stadio Comunale di Monigo","Treviso","Italy",FALSE,FALSE,"Wales",1999
"1999-03-22","Scotland","Ireland",30,13,"1999 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1999
"1999-04-12","Ireland","Italy",39,30,NA,"Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1999
"1999-04-12","France","Scotland",22,36,"1999 Five Nations Championship","Stade de France","Saint-Denis","France",FALSE,FALSE,"Scotland",1999
"1999-04-13","England","Wales",32,31,"1999 Five Nations Championship","Wembley Stadium","London","England",FALSE,FALSE,"England",1999
"1999-06-07","Argentina","Wales",26,36,"1999 Wales tour of Argentina","Ferrocaril Oeste","Buenos Aires","Argentina",FALSE,FALSE,"Wales",1999
"1999-06-14","Argentina","Wales",16,23,"1999 Wales tour of Argentina","Ferrocaril Oeste","Buenos Aires","Argentina",FALSE,FALSE,"Wales",1999
"1999-06-14","South Africa","Italy",74,3,"1999 Italy rugby union tour of South Africa","Boet Erasmus Stadium","Port Elizabeth","South Africa",FALSE,FALSE,"South Africa",1999
"1999-06-14","Australia","Ireland",46,10,"1999 Ireland tour of Australia","Ballymore Stadium","Brisbane","Australia",FALSE,FALSE,"Australia",1999
"1999-06-21","South Africa","Italy",101,0,"1999 Italy rugby union tour of South Africa","Kings Park Stadium","Durban","South Africa",FALSE,FALSE,"South Africa",1999
"1999-06-21","Australia","Ireland",32,26,"1999 Ireland tour of Australia","Subiaco Oval","Perth","Australia",FALSE,FALSE,"Australia",1999
"1999-06-28","Australia","England",22,15,"1999 England tour of Australia","Stadium Australia","Sydney","Australia",FALSE,FALSE,"Australia",1999
"1999-06-28","Wales","South Africa",29,19,NA,"Millennium Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1999
"1999-06-28","New Zealand","France",54,7,"1999 French tour","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"New Zealand",1999
"1999-07-12","New Zealand","South Africa",28,0,"1999 Tri Nations Series","Carisbrook","Dunedin","New Zealand",FALSE,FALSE,"New Zealand",1999
"1999-07-19","Australia","South Africa",32,6,"1999 Tri Nations Series","Lang Park","Brisbane","Australia",FALSE,FALSE,"Australia",1999
"1999-07-26","New Zealand","Australia",34,15,"1999 Tri Nations Series","Eden Park","Auckland","New Zealand",FALSE,FALSE,"New Zealand",1999
"1999-08-09","South Africa","New Zealand",18,34,"1999 Tri Nations Series","Loftus Versfeld Stadium","Pretoria","South Africa",FALSE,FALSE,"New Zealand",1999
"1999-08-16","South Africa","Australia",10,9,"1999 Tri Nations Series","Newlands Stadium","Cape Town","South Africa",FALSE,FALSE,"South Africa",1999
"1999-08-23","Scotland","Argentina",22,31,"1999 Rugby World Cup warm-up match","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Argentina",1999
"1999-08-30","Wales","France",34,23,"1999 Rugby World Cup warm-up match","Millennium Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1999
"1999-08-30","Australia","New Zealand",28,7,"1999 Tri Nations Series","Stadium Australia","Sydney","Australia",FALSE,FALSE,"Australia",1999
"1999-08-30","Ireland","Argentina",32,24,"1999 Rugby World Cup warm-up","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1999
"1999-10-03","Wales","Argentina",23,18,"1999 Rugby World Cup Pool match","Millennium Stadium","Cardiff","Wales",FALSE,TRUE,"Wales",1999
"1999-10-04","England","Italy",67,7,"1999 Rugby World Cup Pool Stage","Twickenham","London","England",FALSE,TRUE,"England",1999
"1999-10-05","Scotland","South Africa",29,46,"1999 Rugby World Cup","Murrayfield","Edinburgh","Scotland",FALSE,TRUE,"South Africa",1999
"1999-10-11","England","New Zealand",16,30,"1999 Rugby World Cup Pool Stage","Twickenham","London","England",FALSE,TRUE,"New Zealand",1999
"1999-10-12","Ireland","Australia",3,23,"1999 Rugby World Cup Pool match","Lansdowne Road","Dublin","Ireland",FALSE,TRUE,"Australia",1999
"1999-10-16","New Zealand","Italy",101,3,"1999 Rugby World Cup","McAlpine Stadium","Huddersfield","England",TRUE,TRUE,"New Zealand",1999
"1999-10-22","Argentina","Ireland",28,24,"1999 Rugby World Cup","Stade F̩lix Bollaert","Lens","France",TRUE,TRUE,"Argentina",1999
