"","Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
"4009",2022-06-24 09:50:00,"Romanenko I.","Shkepu S.",3,1,11,6,8,11,11,3,11,9,NA,NA,1
"4010",2022-06-24 09:50:00,"Vons V.","Lutskyi V.",2,3,11,7,11,4,8,11,10,12,7,11,0
"4011",2022-06-24 09:55:00,"Nikolenko S.","Rak S.",0,3,6,11,5,11,9,11,NA,NA,NA,NA,0
"4012",2022-06-24 09:55:00,"Ryndia V.","Yaremenko R.",3,1,11,9,11,3,5,11,11,8,NA,NA,1
"4013",2022-06-24 10:00:00,"Sedin V.","Fedoryshyn I.",3,1,11,7,13,11,10,12,11,6,NA,NA,1
"4014",2022-06-24 10:00:00,"Yakimenko S.","Stukalov V.",1,3,11,6,9,11,6,11,6,11,NA,NA,0
"4015",2022-06-24 10:05:00,"Udovenko I.","Havryliuk B.",3,1,11,8,11,8,10,12,11,5,NA,NA,1
"4016",2022-06-24 10:15:00,"Brandtl A.","Zabransky J.",3,2,7,11,11,6,8,11,11,6,11,5,1
"4017",2022-06-24 10:20:00,"Bazany D.","Lulovic M.",1,3,7,11,11,5,10,12,6,11,NA,NA,0
"4018",2022-06-24 10:20:00,"Fylypiv R.","Daragan S.",2,3,11,9,11,9,10,12,11,13,13,15,0
"4019",2022-06-24 10:20:00,"Harea V.","Lipkan D.",3,2,11,9,11,13,11,7,7,11,11,9,1
"4020",2022-06-24 10:25:00,"Hordiichuk O.","Torba R.",1,3,7,11,11,4,7,11,7,11,NA,NA,0
"4021",2022-06-24 10:25:00,"Sydorenko V.","Stepanchuk Y.",3,1,11,7,11,6,11,13,11,7,NA,NA,1
"4022",2022-06-24 10:30:00,"Baday M.","Tupyk M.",2,3,8,11,7,11,11,4,11,8,10,12,0
"4023",2022-06-24 10:30:00,"Kunchurov D.","Tsoi K.",0,3,11,13,4,11,10,12,NA,NA,NA,NA,0
"4024",2022-06-24 10:35:00,"Volynets O.","Mytsyk A.",3,0,11,5,11,5,12,10,NA,NA,NA,NA,1
"4025",2022-06-24 10:45:00,"Krames J.","Liska T.",3,0,11,9,13,11,11,3,NA,NA,NA,NA,1
"4026",2022-06-24 10:50:00,"Lutskyi V.","Nyzhnyk R.",1,3,7,11,11,4,6,11,8,11,NA,NA,0
"4027",2022-06-24 10:50:00,"Sofroni D.","Semipeadnii V.",3,2,11,7,5,11,11,2,6,11,13,11,1
"4028",2022-06-24 10:50:00,"Veternik J.","Danoczi M.",1,3,10,12,7,11,12,10,5,11,NA,NA,0
"4029",2022-06-24 10:55:00,"Rak S.","Nakliutskyi A.",3,2,6,11,10,12,11,5,11,8,11,8,1
"4030",2022-06-24 10:55:00,"Yaremenko R.","Peltek V.",3,1,12,10,13,15,11,7,11,9,NA,NA,1
"4031",2022-06-24 11:00:00,"Fedoryshyn I.","Tveritinov R.",3,1,13,11,11,9,8,11,13,11,NA,NA,1
"4032",2022-06-24 11:00:00,"Ponomarenko O.","Yakimenko S.",0,3,12,14,6,11,8,11,NA,NA,NA,NA,0
"4033",2022-06-24 11:05:00,"Bondarenko I.","Udovenko I.",2,3,11,5,5,11,11,8,12,14,8,11,0
"4034",2022-06-24 11:15:00,"Brandtl A.","Krames J.",0,3,7,11,2,11,2,11,NA,NA,NA,NA,0
"4035",2022-06-24 11:20:00,"Romanenko I.","Harea V.",3,1,8,11,11,7,12,10,11,5,NA,NA,1
"4036",2022-06-24 11:20:00,"Tokar M.","Cechvala R.",1,3,9,11,11,8,8,11,7,11,NA,NA,0
"4037",2022-06-24 11:20:00,"Vons V.","Slozka M.",3,2,7,11,11,8,7,11,14,12,12,10,1
"4038",2022-06-24 11:25:00,"Korobov A.","Ryndia V.",1,3,9,11,9,11,11,8,6,11,NA,NA,0
"4039",2022-06-24 11:30:00,"Baday M.","Sedin V.",3,2,11,8,11,7,4,11,9,11,11,9,1
"4040",2022-06-24 11:30:00,"Nikolenko S.","Valchuk I.",3,1,11,5,6,11,11,2,11,6,NA,NA,1
"4041",2022-06-24 11:30:00,"Tsoi K.","Bryzhevatyi O.",3,1,4,11,11,6,11,8,11,3,NA,NA,1
"4042",2022-06-24 11:35:00,"Mytsyk A.","Vasylyshyn I.",0,3,6,11,10,12,2,11,NA,NA,NA,NA,0
"4043",2022-06-24 11:45:00,"Zabransky J.","Liska T.",3,2,11,7,11,6,7,11,8,11,11,6,1
"4044",2022-06-24 11:50:00,"Bazany D.","Veternik J.",2,3,11,5,6,11,11,7,5,11,12,14,0
"4045",2022-06-24 11:50:00,"Fylypiv R.","Lutskyi V.",1,3,11,9,9,11,6,11,10,12,NA,NA,0
"4046",2022-06-24 11:50:00,"Semipeadnii V.","Shkepu S.",3,1,11,4,9,11,11,3,11,9,NA,NA,1
"4047",2022-06-24 11:55:00,"Hordiichuk O.","Rak S.",2,3,11,5,6,11,7,11,11,9,7,11,0
"4048",2022-06-24 11:55:00,"Sydorenko V.","Yaremenko R.",1,3,6,11,7,11,11,8,13,15,NA,NA,0
"4049",2022-06-24 12:00:00,"Kunchurov D.","Stukalov V.",0,3,9,11,3,11,9,11,NA,NA,NA,NA,0
"4050",2022-06-24 12:05:00,"Volynets O.","Havryliuk B.",3,1,7,11,14,12,11,8,11,8,NA,NA,1
"4051",2022-06-24 12:15:00,"Fedoryshyn I.","Baday M.",3,0,11,8,12,10,11,8,NA,NA,NA,NA,1
"4052",2022-06-24 12:20:00,"Cechvala R.","Lulovic M.",0,3,8,11,12,14,7,11,NA,NA,NA,NA,0
"4053",2022-06-24 12:20:00,"Sofroni D.","Lipkan D.",1,3,12,10,6,11,12,14,10,12,NA,NA,0
"4054",2022-06-24 12:20:00,"Vons V.","Daragan S.",3,2,15,17,11,9,11,9,9,11,11,6,1
"4055",2022-06-24 12:25:00,"Liska T.","Brandtl A.",3,1,11,7,10,12,15,13,11,7,NA,NA,1
"4056",2022-06-24 12:25:00,"Nikolenko S.","Torba R.",3,1,11,6,11,8,3,11,11,7,NA,NA,1
"4057",2022-06-24 12:25:00,"Ryndia V.","Stepanchuk Y.",3,0,11,9,11,8,11,7,NA,NA,NA,NA,1
"4058",2022-06-24 12:30:00,"Ponomarenko O.","Tsoi K.",3,0,11,5,11,8,11,8,NA,NA,NA,NA,1
"4059",2022-06-24 12:35:00,"Bondarenko I.","Mytsyk A.",3,0,11,6,11,7,11,7,NA,NA,NA,NA,1
"4060",2022-06-24 12:45:00,"Tupyk M.","Sedin V.",2,3,11,3,8,11,4,11,11,7,11,13,0
"4061",2022-06-24 12:50:00,"Romanenko I.","Semipeadnii V.",2,3,9,11,12,10,6,11,11,9,9,11,0
"4062",2022-06-24 12:50:00,"Tokar M.","Danoczi M.",2,3,6,11,11,6,4,11,12,10,10,12,0
"4063",2022-06-24 12:55:00,"Korobov A.","Peltek V.",0,3,4,11,3,11,11,13,NA,NA,NA,NA,0
"4064",2022-06-24 12:55:00,"Nakliutskyi A.","Valchuk I.",3,0,11,5,11,8,13,11,NA,NA,NA,NA,1
"4065",2022-06-24 12:55:00,"Zabransky J.","Krames J.",3,2,9,11,11,4,11,3,1,11,11,8,1
"4066",2022-06-24 13:00:00,"Kunchurov D.","Yakimenko S.",3,2,11,9,5,11,12,10,9,11,20,18,1
"4067",2022-06-24 13:00:00,"Nyzhnyk R.","Slozka M.",1,3,11,8,7,11,4,11,6,11,NA,NA,0
"4068",2022-06-24 13:05:00,"Ivchuk O.","Chernyshov D.",2,3,10,12,15,13,11,8,6,11,7,11,0
"4069",2022-06-24 13:05:00,"Volynets O.","Udovenko I.",1,3,11,8,9,11,6,11,9,11,NA,NA,0
"4070",2022-06-24 13:10:00,"Kurylenko O.","Miroshnychenko S.",0,3,8,11,7,11,9,11,NA,NA,NA,NA,0
"4071",2022-06-24 13:15:00,"Barsa T.","Blazek J.",0,3,9,11,6,11,6,11,NA,NA,NA,NA,0
"4072",2022-06-24 13:20:00,"Bazany D.","Cechvala R.",3,0,11,8,11,9,14,12,NA,NA,NA,NA,1
"4073",2022-06-24 13:20:00,"Fylypiv R.","Vons V.",2,3,10,12,11,4,11,9,7,11,6,11,0
"4074",2022-06-24 13:20:00,"Sofroni D.","Harea V.",3,0,11,8,11,4,11,8,NA,NA,NA,NA,1
"4075",2022-06-24 13:25:00,"Hordiichuk O.","Nikolenko S.",1,3,6,11,11,8,6,11,2,11,NA,NA,0
"4076",2022-06-24 13:25:00,"Sydorenko V.","Ryndia V.",1,3,7,11,11,9,6,11,3,11,NA,NA,0
"4077",2022-06-24 13:30:00,"Prilepa D.","Arzanov D.",3,1,11,5,8,11,11,8,16,14,NA,NA,1
"4078",2022-06-24 13:35:00,"Skripnik S.","Mishchenko V.",3,0,11,5,11,4,11,8,NA,NA,NA,NA,1
"4079",2022-06-24 13:35:00,"Vasylyshyn I.","Havryliuk B.",1,3,12,14,7,11,11,9,9,11,NA,NA,0
"4080",2022-06-24 13:40:00,"Bryzhevatyi O.","Stukalov V.",3,1,11,8,11,6,14,16,11,8,NA,NA,1
"4081",2022-06-24 13:40:00,"Zholubak R.","Bochkovskyi V.",1,3,9,11,10,12,11,7,7,11,NA,NA,0
"4082",2022-06-24 13:45:00,"Lukes T.","Stejskal T.",3,1,11,7,14,12,13,15,11,7,NA,NA,1
"4083",2022-06-24 13:50:00,"Lutskyi V.","Slozka M.",1,3,11,5,9,11,6,11,5,11,NA,NA,0
"4084",2022-06-24 13:50:00,"Shkepu S.","Lipkan D.",2,3,11,8,7,11,14,12,6,11,4,11,0
"4085",2022-06-24 13:50:00,"Tokar M.","Veternik J.",2,3,9,11,11,13,12,10,11,4,13,15,0
"4086",2022-06-24 13:55:00,"Korobov A.","Yaremenko R.",2,3,3,11,17,19,11,7,13,11,5,11,0
"4087",2022-06-24 13:55:00,"Rak S.","Valchuk I.",3,0,12,10,11,9,11,4,NA,NA,NA,NA,1
"4088",2022-06-24 14:00:00,"Aristarkhov S.","Lushchyk A.",0,3,9,11,9,11,10,12,NA,NA,NA,NA,0
"4089",2022-06-24 14:00:00,"Ponomarenko O.","Kunchurov D.",3,0,11,3,11,6,11,9,NA,NA,NA,NA,1
"4090",2022-06-24 14:05:00,"Bondarenko I.","Volynets O.",2,3,8,11,11,9,11,9,9,11,6,11,0
"4091",2022-06-24 14:05:00,"Sklyarenko A.","Mrykh M.",2,3,11,6,10,12,11,9,10,12,7,11,0
"4092",2022-06-24 14:10:00,"Yurchenko K.","Chornobab V.",2,3,4,11,11,2,11,4,6,11,7,11,0
"4093",2022-06-24 14:15:00,"Barsa T.","Stejskal T.",2,3,10,12,11,7,13,11,6,11,11,13,0
"4094",2022-06-24 14:20:00,"Daragan S.","Nyzhnyk R.",2,3,11,3,11,9,9,11,7,11,11,13,0
"4095",2022-06-24 14:20:00,"Lulovic M.","Danoczi M.",3,0,11,6,11,7,11,7,NA,NA,NA,NA,1
"4096",2022-06-24 14:20:00,"Romanenko I.","Sofroni D.",2,3,13,11,7,11,11,9,4,11,9,11,0
"4097",2022-06-24 14:25:00,"Stepanchuk Y.","Peltek V.",3,1,12,10,11,5,9,11,11,9,NA,NA,1
"4098",2022-06-24 14:25:00,"Torba R.","Nakliutskyi A.",3,1,16,18,11,2,11,5,11,9,NA,NA,1
"4099",2022-06-24 14:30:00,"Kurylenko O.","Arzanov D.",3,1,11,7,11,9,9,11,11,9,NA,NA,1
"4100",2022-06-24 14:35:00,"Ivchuk O.","Mishchenko V.",3,2,14,16,11,4,10,12,11,9,11,7,1
"4101",2022-06-24 14:35:00,"Mytsyk A.","Havryliuk B.",3,1,11,7,14,16,11,6,11,9,NA,NA,1
"4102",2022-06-24 14:40:00,"Honchar Y.","Bochkovskyi V.",0,3,5,11,16,18,6,11,NA,NA,NA,NA,0
"4103",2022-06-24 14:45:00,"Lukes T.","Blazek J.",3,0,11,8,11,5,13,11,NA,NA,NA,NA,1
"4104",2022-06-24 14:50:00,"Bazany D.","Tokar M.",3,2,5,11,11,8,15,13,3,11,11,5,1
"4105",2022-06-24 14:50:00,"Dudka A.","Dopilko O.",3,2,11,8,6,11,11,9,4,11,11,7,1
"4106",2022-06-24 14:50:00,"Semipeadnii V.","Lipkan D.",1,3,7,11,6,11,11,6,9,11,NA,NA,0
"4107",2022-06-24 14:55:00,"Korobko V.","Tsolik P.",3,1,12,10,7,11,11,4,11,6,NA,NA,1
"4108",2022-06-24 14:55:00,"Sydorenko V.","Korobov A.",3,1,6,11,11,9,11,8,11,6,NA,NA,1
"4109",2022-06-24 15:00:00,"Lushchyk A.","Miroshnychenko S.",1,3,5,11,8,11,12,10,8,11,NA,NA,0
"4110",2022-06-24 15:00:00,"Yakimenko S.","Bryzhevatyi O.",3,2,5,11,18,16,8,11,11,8,11,5,1
"4111",2022-06-24 15:05:00,"Mrykh M.","Chernyshov D.",3,1,6,11,11,8,11,6,14,12,NA,NA,1
"4112",2022-06-24 15:05:00,"Udovenko I.","Vasylyshyn I.",2,3,8,11,11,9,8,11,11,9,4,11,0
"4113",2022-06-24 15:10:00,"Zholubak R.","Yurchenko K.",2,3,6,11,14,12,5,11,11,3,7,11,0
"4114",2022-06-24 15:15:00,"Barsa T.","Lukes T.",3,2,9,11,4,11,11,6,11,4,11,8,1
"4115",2022-06-24 15:20:00,"Cechvala R.","Danoczi M.",3,0,11,8,11,5,11,8,NA,NA,NA,NA,1
"4116",2022-06-24 15:20:00,"Harea V.","Shkepu S.",3,2,10,12,6,11,11,6,11,6,11,4,1
"4117",2022-06-24 15:20:00,"Krupii O.","Dubyna I.",0,3,9,11,6,11,9,11,NA,NA,NA,NA,0
"4118",2022-06-24 15:25:00,"Huchok A.","Slozka V.",0,3,7,11,5,11,5,11,NA,NA,NA,NA,0
"4119",2022-06-24 15:25:00,"Ryndia V.","Peltek V.",1,3,3,11,11,9,6,11,4,11,NA,NA,0
"4120",2022-06-24 15:30:00,"Prilepa D.","Aristarkhov S.",3,2,4,11,9,11,11,9,11,5,11,6,1
"4121",2022-06-24 15:35:00,"Skripnik S.","Sklyarenko A.",2,3,11,6,6,11,11,9,4,11,8,11,0
"4122",2022-06-24 15:40:00,"Honchar Y.","Chornobab V.",3,0,11,5,11,4,11,8,NA,NA,NA,NA,1
"4123",2022-06-24 15:45:00,"Stejskal T.","Blazek J.",2,3,11,8,3,11,11,7,11,13,9,11,0
"4124",2022-06-24 15:50:00,"Senyk M.","Plakhtyi B.",1,3,11,13,5,11,11,9,5,11,NA,NA,0
"4125",2022-06-24 15:50:00,"Veternik J.","Lulovic M.",3,1,9,11,14,12,11,2,11,8,NA,NA,1
"4126",2022-06-24 15:55:00,"Okopnyi V.","Kolos Y.",3,2,11,9,15,17,11,8,7,11,11,9,1
"4127",2022-06-24 15:55:00,"Yaremenko R.","Stepanchuk Y.",3,1,11,9,9,11,11,8,11,3,NA,NA,1
"4128",2022-06-24 16:00:00,"Kurylenko O.","Lushchyk A.",3,1,7,11,13,11,11,7,11,8,NA,NA,1
"4129",2022-06-24 16:05:00,"Ivchuk O.","Mrykh M.",1,3,8,11,11,8,8,11,11,13,NA,NA,0
"4130",2022-06-24 16:10:00,"Pashkevich R.","Bambuleac C.",3,1,12,10,11,13,11,9,11,5,NA,NA,1
"4131",2022-06-24 16:10:00,"Yurchenko K.","Bochkovskyi V.",3,2,6,11,8,11,11,9,11,8,11,7,1
"4132",2022-06-24 16:20:00,"Burenok D.","Mischenko S.",3,2,9,11,11,6,13,11,4,11,11,3,1
"4133",2022-06-24 16:20:00,"Dudka A.","Dubyna I.",0,3,8,11,10,12,7,11,NA,NA,NA,NA,0
"4134",2022-06-24 16:25:00,"Korobko V.","Slozka V.",0,3,12,14,8,11,9,11,NA,NA,NA,NA,0
"4135",2022-06-24 16:25:00,"Kyi Y.","Hrymovskyi O.",3,0,11,8,11,7,11,7,NA,NA,NA,NA,1
"4136",2022-06-24 16:25:00,"Stejskal T.","Barsa T.",3,0,11,8,11,4,11,9,NA,NA,NA,NA,1
"4137",2022-06-24 16:25:00,"Tsoi K.","Stukalov V.",3,0,11,7,12,10,11,6,NA,NA,NA,NA,1
"4138",2022-06-24 16:30:00,"Aristarkhov S.","Arzanov D.",3,1,11,8,7,11,11,9,11,8,NA,NA,1
"4139",2022-06-24 16:35:00,"Sklyarenko A.","Mishchenko V.",2,3,8,11,12,10,11,8,9,11,10,12,0
"4140",2022-06-24 16:40:00,"Zholubak R.","Chornobab V.",3,0,12,10,11,8,11,7,NA,NA,NA,NA,1
"4141",2022-06-24 16:50:00,"Pashkevich R.","Mischenko S.",3,1,11,8,10,12,11,5,11,9,NA,NA,1
"4142",2022-06-24 16:50:00,"Plakhtyi B.","Dopilko O.",3,2,7,11,11,7,11,6,9,11,11,5,1
"4143",2022-06-24 16:55:00,"Blazek J.","Lukes T.",1,3,6,11,8,11,11,4,13,15,NA,NA,0
"4144",2022-06-24 16:55:00,"Chelpanov S.","Dukhovenko O.",3,0,11,7,17,15,13,11,NA,NA,NA,NA,1
"4145",2022-06-24 16:55:00,"Kolos Y.","Tsolik P.",3,0,11,6,11,8,11,6,NA,NA,NA,NA,1
"4146",2022-06-24 17:05:00,"Skripnik S.","Chernyshov D.",0,3,8,11,7,11,8,11,NA,NA,NA,NA,0
"4147",2022-06-24 17:10:00,"Honchar Y.","Yurchenko K.",1,3,11,8,6,11,6,11,12,14,NA,NA,0
"4148",2022-06-24 17:20:00,"Burenok D.","Bambuleac C.",3,2,6,11,5,11,11,7,11,7,11,1,1
"4149",2022-06-24 17:20:00,"Fiser P.","Plyska O.",2,3,9,11,6,11,11,3,11,7,9,11,0
"4150",2022-06-24 17:20:00,"Krupii O.","Senyk M.",1,3,9,11,10,12,13,11,9,11,NA,NA,0
"4151",2022-06-24 17:25:00,"Huchok A.","Okopnyi V.",2,3,11,8,11,13,11,9,11,13,7,11,0
"4152",2022-06-24 17:25:00,"Tkachov S.","Babenko P.",3,2,11,13,11,9,9,11,11,9,11,9,1
"4153",2022-06-24 17:30:00,"Kurylenko O.","Aristarkhov S.",3,0,11,9,11,5,11,9,NA,NA,NA,NA,1
"4154",2022-06-24 17:35:00,"Ivchuk O.","Sklyarenko A.",3,1,11,8,11,7,6,11,11,8,NA,NA,1
"4155",2022-06-24 17:40:00,"Chornobab V.","Bochkovskyi V.",3,1,11,9,7,11,11,9,11,6,NA,NA,1
"4156",2022-06-24 17:45:00,"Kilian V.","Sprongl J.",3,2,11,7,11,9,9,11,10,12,14,12,1
"4157",2022-06-24 17:50:00,"Dudka A.","Plakhtyi B.",0,3,9,11,8,11,8,11,NA,NA,NA,NA,0
"4158",2022-06-24 17:50:00,"Pashkevich R.","Burenok D.",3,2,5,11,8,11,12,10,11,5,11,7,1
"4159",2022-06-24 17:55:00,"Korobko V.","Kolos Y.",3,1,14,12,11,5,6,11,11,7,NA,NA,1
"4160",2022-06-24 17:55:00,"Kyi Y.","Dukhovenko O.",1,3,8,11,11,3,6,11,6,11,NA,NA,0
"4161",2022-06-24 18:00:00,"Prilepa D.","Lushchyk A.",3,1,10,12,11,5,11,3,11,4,NA,NA,1
"4162",2022-06-24 18:05:00,"Skripnik S.","Mrykh M.",3,1,11,8,8,11,11,7,11,3,NA,NA,1
"4163",2022-06-24 18:10:00,"Honchar Y.","Zholubak R.",3,1,11,3,9,11,11,7,11,7,NA,NA,1
"4164",2022-06-24 18:15:00,"Fiser P.","Sprongl J.",3,0,11,5,12,10,11,8,NA,NA,NA,NA,1
"4165",2022-06-24 18:20:00,"Senyk M.","Dubyna I.",0,3,5,11,7,11,2,11,NA,NA,NA,NA,0
"4166",2022-06-24 18:20:00,"Mischenko S.","Bambuleac C.",2,3,9,11,8,11,11,8,11,8,8,11,0
"4167",2022-06-24 18:25:00,"Babenko P.","Hrymovskyi O.",3,0,11,5,11,8,11,3,NA,NA,NA,NA,1
"4168",2022-06-24 18:25:00,"Okopnyi V.","Slozka V.",2,3,13,11,7,11,7,11,11,8,6,11,0
"4169",2022-06-24 18:30:00,"Arzanov D.","Miroshnychenko S.",3,1,11,4,9,11,11,3,11,9,NA,NA,1
"4170",2022-06-24 18:35:00,"Mishchenko V.","Chernyshov D.",1,3,5,11,6,11,11,9,7,11,NA,NA,0
"4171",2022-06-24 18:45:00,"Bochkovskyi V.","Yurchenko K.",1,3,11,4,13,15,9,11,8,11,NA,NA,0
"4172",2022-06-24 18:45:00,"Kilian V.","Plyska O.",3,2,11,9,13,11,6,11,9,11,11,5,1
"4173",2022-06-24 18:50:00,"Krupii O.","Dopilko O.",3,2,14,12,8,11,7,11,11,7,12,10,1
"4174",2022-06-24 18:55:00,"Burenok D.","Pashkevich R.",3,2,7,11,11,9,8,11,11,8,11,6,1
"4175",2022-06-24 19:00:00,"Kurylenko O.","Prilepa D.",1,3,16,14,5,11,6,11,7,11,NA,NA,0
"4176",2022-06-24 19:05:00,"Ivchuk O.","Skripnik S.",3,2,8,11,11,6,5,11,11,9,11,5,1
"4177",2022-06-24 19:15:00,"Chornobab V.","Honchar Y.",3,1,11,9,3,11,12,10,11,9,NA,NA,1
"4178",2022-06-24 19:15:00,"Fiser P.","Kilian V.",3,2,11,8,2,11,11,8,11,13,11,9,1
"4179",2022-06-24 19:20:00,"Dudka A.","Senyk M.",3,0,13,11,11,6,11,9,NA,NA,NA,NA,1
"4180",2022-06-24 19:25:00,"Bambuleac C.","Mischenko S.",2,3,7,11,11,8,7,11,12,10,9,11,0
"4181",2022-06-24 19:25:00,"Korobko V.","Okopnyi V.",2,3,9,11,11,5,2,11,13,11,10,12,0
"4182",2022-06-24 19:25:00,"Kyi Y.","Babenko P.",3,2,8,11,11,9,11,5,1,11,11,4,1
"4183",2022-06-24 19:30:00,"Aristarkhov S.","Miroshnychenko S.",3,0,11,6,11,8,11,7,NA,NA,NA,NA,1
"4184",2022-06-24 19:35:00,"Sklyarenko A.","Chernyshov D.",3,2,11,9,11,9,10,12,2,11,11,5,1
"4185",2022-06-24 19:45:00,"Sprongl J.","Plyska O.",3,1,11,9,8,11,11,6,11,8,NA,NA,1
"4186",2022-06-24 19:50:00,"Krupii O.","Plakhtyi B.",0,3,8,11,6,11,5,11,NA,NA,NA,NA,0
"4187",2022-06-24 19:55:00,"Tkachov S.","Dukhovenko O.",0,3,8,11,8,11,4,11,NA,NA,NA,NA,0
"4188",2022-06-24 20:00:00,"Rotari A.","Iurcenco I.",3,0,11,6,11,7,11,3,NA,NA,NA,NA,1
"4189",2022-06-24 20:00:00,"Lushchyk A.","Arzanov D.",3,1,9,11,11,6,11,7,11,8,NA,NA,1
"4190",2022-06-24 20:05:00,"Mrykh M.","Mishchenko V.",3,2,11,9,7,11,6,11,13,11,11,8,1
"4191",2022-06-24 20:20:00,"Dubyna I.","Dopilko O.",3,0,11,9,11,6,11,7,NA,NA,NA,NA,1
"4192",2022-06-24 20:20:00,"Kilian V.","Fiser P.",1,3,5,11,11,8,10,12,4,11,NA,NA,0
"4193",2022-06-24 20:25:00,"Chelpanov S.","Hrymovskyi O.",3,2,11,13,8,11,11,4,11,8,11,5,1
"4194",2022-06-24 20:25:00,"Slozka V.","Tsolik P.",3,0,11,8,11,9,11,8,NA,NA,NA,NA,1
"4195",2022-06-24 20:30:00,"Mihalachi I.","Butnaru D.",3,0,11,9,11,6,11,4,NA,NA,NA,NA,1
"4196",2022-06-24 20:50:00,"Dudka A.","Krupii O.",0,3,7,11,8,11,5,11,NA,NA,NA,NA,0
"4197",2022-06-24 20:50:00,"Plyska O.","Sprongl J.",3,0,11,8,11,5,11,8,NA,NA,NA,NA,1
"4198",2022-06-24 20:55:00,"Kyi Y.","Tkachov S.",3,1,11,8,8,11,11,9,11,8,NA,NA,1
"4199",2022-06-24 20:55:00,"Korobko V.","Huchok A.",2,3,11,3,10,12,9,11,11,8,12,14,0
"4200",2022-06-24 21:00:00,"Rotari A.","Butnaru D.",3,2,11,7,3,11,7,11,11,6,11,9,1
"4201",2022-06-24 21:15:00,"Motycka O.","Hajek M.",3,2,11,5,11,7,4,11,11,13,11,6,1
"4202",2022-06-24 21:20:00,"Senyk M.","Dopilko O.",3,1,11,9,8,11,11,6,11,8,NA,NA,1
"4203",2022-06-24 21:25:00,"Chelpanov S.","Babenko P.",1,3,12,14,10,12,11,4,3,11,NA,NA,0
"4204",2022-06-24 21:30:00,"Mihalachi I.","Iurcenco I.",0,3,3,11,10,12,9,11,NA,NA,NA,NA,0
"4205",2022-06-24 21:45:00,"Dlask M.","Provaznik L.",3,2,7,11,9,11,11,6,11,5,11,9,1
"4206",2022-06-24 21:50:00,"Plakhtyi B.","Dubyna I.",0,3,10,12,9,11,2,11,NA,NA,NA,NA,0
"4207",2022-06-24 21:55:00,"Dukhovenko O.","Hrymovskyi O.",3,1,11,7,5,11,11,3,11,6,NA,NA,1
"4208",2022-06-24 21:55:00,"Kolos Y.","Slozka V.",3,1,11,6,7,11,11,4,11,5,NA,NA,1
"4209",2022-06-24 22:00:00,"Rotari A.","Mihalachi I.",3,0,11,5,11,9,11,9,NA,NA,NA,NA,1
"4210",2022-06-24 22:15:00,"Motycka O.","Provaznik L.",3,2,11,4,4,11,11,6,7,11,11,5,1
"4211",2022-06-24 22:25:00,"Kyi Y.","Chelpanov S.",0,3,10,12,3,11,8,11,NA,NA,NA,NA,0
"4212",2022-06-24 22:30:00,"Butnaru D.","Iurcenco I.",1,3,17,15,10,12,8,11,6,11,NA,NA,0
"4213",2022-06-24 22:45:00,"Dlask M.","Hajek M.",3,1,2,11,12,10,15,13,11,6,NA,NA,1
"4214",2022-06-24 22:55:00,"Tkachov S.","Hrymovskyi O.",3,0,14,12,11,5,11,2,NA,NA,NA,NA,1
"4215",2022-06-24 23:00:00,"Pesternikov D.","Bindas O.",3,2,11,7,8,11,11,9,12,14,11,8,1
"4216",2022-06-24 23:10:00,"Butnaru D.","Mihalachi I.",3,0,11,3,12,10,11,2,NA,NA,NA,NA,1
"4217",2022-06-24 23:15:00,"Motycka O.","Dlask M.",2,3,9,11,11,13,11,6,11,9,6,11,0
"4218",2022-06-24 23:25:00,"Babenko P.","Dukhovenko O.",0,3,15,17,3,11,9,11,NA,NA,NA,NA,0
"4219",2022-06-24 23:30:00,"Lyevshyn V.","Pavlyuk O.",2,3,12,10,11,13,11,8,10,12,9,11,0
"4220",2022-06-24 23:40:00,"Iurcenco I.","Rotari A.",0,3,9,11,9,11,9,11,NA,NA,NA,NA,0
"4221",2022-06-24 23:45:00,"Provaznik L.","Hajek M.",3,2,5,11,8,11,12,10,11,3,11,5,1
"4222",2022-06-25 00:00:00,"Danyliuk N.","Bindas O.",3,1,5,11,11,7,11,5,11,8,NA,NA,1
"4223",2022-06-25 00:05:00,"Gomilko O.","Buberenko A.",3,2,13,11,4,11,12,14,11,8,11,9,1
"4224",2022-06-25 00:20:00,"Dlask M.","Motycka O.",3,2,7,11,11,5,11,7,7,11,11,7,1
"4225",2022-06-25 00:25:00,"Lykhytskyi O.","Levyn S.",3,0,13,11,11,9,13,11,NA,NA,NA,NA,1
"4226",2022-06-25 00:30:00,"Pesternikov D.","Lyevshyn V.",1,3,5,11,15,13,7,11,9,11,NA,NA,0
"4227",2022-06-25 00:35:00,"Rehotun D.","Evtodiy V.",3,1,8,11,11,8,11,9,11,9,NA,NA,1
"4228",2022-06-25 00:50:00,"Hajek M.","Provaznik L.",3,0,11,7,11,4,11,6,NA,NA,NA,NA,1
"4229",2022-06-25 00:55:00,"Chepurnyi A.","Kovalchuk O.",3,1,11,8,11,9,6,11,11,5,NA,NA,1
"4230",2022-06-25 01:00:00,"Danyliuk N.","Pavlyuk O.",3,1,9,11,11,5,11,6,11,5,NA,NA,1
